Accession	family	query_name	Resfams_description	Ontology_Level
RF0053	ClassA	MEG_2978|Drugs|betalactams|Class_A_betalactamases|FONA	Class A beta-lactamase [ARO:3000078]	family
RF0053	ClassA	MEG_2979|Drugs|betalactams|Class_A_betalactamases|FONA	Class A beta-lactamase [ARO:3000078]	family
RF0053	ClassA	MEG_2980|Drugs|betalactams|Class_A_betalactamases|FONA	Class A beta-lactamase [ARO:3000078]	family
RF0053	ClassA	MEG_2981|Drugs|betalactams|Class_A_betalactamases|FONA	Class A beta-lactamase [ARO:3000078]	family
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	MEG_3029|Drugs|betalactams|Class_C_betalactamases|FOX	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	MEG_3030|Drugs|betalactams|Class_C_betalactamases|FOX	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	MEG_3031|Drugs|betalactams|Class_C_betalactamases|FOX	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	MEG_3032|Drugs|betalactams|Class_C_betalactamases|FOX	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	MEG_3034|Drugs|betalactams|Class_C_betalactamases|FOX	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	MEG_3035|Drugs|betalactams|Class_C_betalactamases|FOX	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	MEG_3037|Drugs|betalactams|Class_C_betalactamases|FOX	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	MEG_3038|Drugs|betalactams|Class_C_betalactamases|FOX	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	MEG_3039|Drugs|betalactams|Class_C_betalactamases|FOX	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	MEG_3040|Drugs|betalactams|Class_C_betalactamases|FOX	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	MEG_3041|Drugs|betalactams|Class_C_betalactamases|FOX	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	MEG_3042|Drugs|betalactams|Class_C_betalactamases|FOX	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	MEG_3043|Drugs|betalactams|Class_C_betalactamases|FOX	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0053	ClassA	MEG_3048|Drugs|betalactams|Class_A_betalactamases|FPH	Class A beta-lactamase [ARO:3000078]	family
RF0053	ClassA	MEG_3052|Drugs|betalactams|Class_A_betalactamases|FRI	Class A beta-lactamase [ARO:3000078]	family
RF0053	ClassA	MEG_3053|Drugs|betalactams|Class_A_betalactamases|FRI	Class A beta-lactamase [ARO:3000078]	family
RF0053	ClassA	MEG_3054|Drugs|betalactams|Class_A_betalactamases|FRI	Class A beta-lactamase [ARO:3000078]	family
RF0053	ClassA	MEG_3055|Drugs|betalactams|Class_A_betalactamases|FRI	Class A beta-lactamase [ARO:3000078]	family
RF0053	ClassA	MEG_3056|Drugs|betalactams|Class_A_betalactamases|FRI	Class A beta-lactamase [ARO:3000078]	family
RF0053	ClassA	MEG_3057|Drugs|betalactams|Class_A_betalactamases|FRI	Class A beta-lactamase [ARO:3000078]	family
RF0053	ClassA	MEG_3058|Drugs|betalactams|Class_A_betalactamases|FRI	Class A beta-lactamase [ARO:3000078]	family
RF0053	ClassA	MEG_3059|Drugs|betalactams|Class_A_betalactamases|FRI	Class A beta-lactamase [ARO:3000078]	family
RF0053	ClassA	MEG_3060|Drugs|betalactams|Class_A_betalactamases|FRI	Class A beta-lactamase [ARO:3000078]	family
RF0053	ClassA	MEG_3062|Drugs|betalactams|Class_A_betalactamases|FTU	Class A beta-lactamase [ARO:3000078]	family
RF0076	GES	MEG_3085|Drugs|betalactams|Class_A_betalactamases|GES	GES beta-lactamase (class a) [ARO:3000066]	gene
RF0076	GES	MEG_3086|Drugs|betalactams|Class_A_betalactamases|GES	GES beta-lactamase (class a) [ARO:3000066]	gene
RF0076	GES	MEG_3087|Drugs|betalactams|Class_A_betalactamases|GES	GES beta-lactamase (class a) [ARO:3000066]	gene
RF0076	GES	MEG_3088|Drugs|betalactams|Class_A_betalactamases|GES	GES beta-lactamase (class a) [ARO:3000066]	gene
RF0076	GES	MEG_3089|Drugs|betalactams|Class_A_betalactamases|GES	GES beta-lactamase (class a) [ARO:3000066]	gene
RF0076	GES	MEG_3090|Drugs|betalactams|Class_A_betalactamases|GES	GES beta-lactamase (class a) [ARO:3000066]	gene
RF0076	GES	MEG_3091|Drugs|betalactams|Class_A_betalactamases|GES	GES beta-lactamase (class a) [ARO:3000066]	gene
RF0076	GES	MEG_3092|Drugs|betalactams|Class_A_betalactamases|GES	GES beta-lactamase (class a) [ARO:3000066]	gene
RF0076	GES	MEG_3093|Drugs|betalactams|Class_A_betalactamases|GES	GES beta-lactamase (class a) [ARO:3000066]	gene
RF0076	GES	MEG_3094|Drugs|betalactams|Class_A_betalactamases|GES	GES beta-lactamase (class a) [ARO:3000066]	gene
RF0076	GES	MEG_3095|Drugs|betalactams|Class_A_betalactamases|GES	GES beta-lactamase (class a) [ARO:3000066]	gene
RF0076	GES	MEG_3096|Drugs|betalactams|Class_A_betalactamases|GES	GES beta-lactamase (class a) [ARO:3000066]	gene
RF0076	GES	MEG_3097|Drugs|betalactams|Class_A_betalactamases|GES	GES beta-lactamase (class a) [ARO:3000066]	gene
RF0076	GES	MEG_3098|Drugs|betalactams|Class_A_betalactamases|GES	GES beta-lactamase (class a) [ARO:3000066]	gene
RF0076	GES	MEG_3099|Drugs|betalactams|Class_A_betalactamases|GES	GES beta-lactamase (class a) [ARO:3000066]	gene
RF0076	GES	MEG_3100|Drugs|betalactams|Class_A_betalactamases|GES	GES beta-lactamase (class a) [ARO:3000066]	gene
RF0076	GES	MEG_3101|Drugs|betalactams|Class_A_betalactamases|GES	GES beta-lactamase (class a) [ARO:3000066]	gene
RF0076	GES	MEG_3102|Drugs|betalactams|Class_A_betalactamases|GES	GES beta-lactamase (class a) [ARO:3000066]	gene
RF0076	GES	MEG_3103|Drugs|betalactams|Class_A_betalactamases|GES	GES beta-lactamase (class a) [ARO:3000066]	gene
RF0076	GES	MEG_3104|Drugs|betalactams|Class_A_betalactamases|GES	GES beta-lactamase (class a) [ARO:3000066]	gene
RF0076	GES	MEG_3105|Drugs|betalactams|Class_A_betalactamases|GES	GES beta-lactamase (class a) [ARO:3000066]	gene
RF0076	GES	MEG_3106|Drugs|betalactams|Class_A_betalactamases|GES	GES beta-lactamase (class a) [ARO:3000066]	gene
RF0076	GES	MEG_3108|Drugs|betalactams|Class_A_betalactamases|GES	GES beta-lactamase (class a) [ARO:3000066]	gene
RF0076	GES	MEG_3109|Drugs|betalactams|Class_A_betalactamases|GES	GES beta-lactamase (class a) [ARO:3000066]	gene
RF0076	GES	MEG_3110|Drugs|betalactams|Class_A_betalactamases|GES	GES beta-lactamase (class a) [ARO:3000066]	gene
RF0076	GES	MEG_3112|Drugs|betalactams|Class_A_betalactamases|GES	GES beta-lactamase (class a) [ARO:3000066]	gene
RF0076	GES	MEG_3113|Drugs|betalactams|Class_A_betalactamases|GES	GES beta-lactamase (class a) [ARO:3000066]	gene
RF0076	GES	MEG_3114|Drugs|betalactams|Class_A_betalactamases|GES	GES beta-lactamase (class a) [ARO:3000066]	gene
RF0076	GES	MEG_3115|Drugs|betalactams|Class_A_betalactamases|GES	GES beta-lactamase (class a) [ARO:3000066]	gene
RF0076	GES	MEG_3116|Drugs|betalactams|Class_A_betalactamases|GES	GES beta-lactamase (class a) [ARO:3000066]	gene
RF0076	GES	MEG_3117|Drugs|betalactams|Class_A_betalactamases|GES	GES beta-lactamase (class a) [ARO:3000066]	gene
RF0076	GES	MEG_3118|Drugs|betalactams|Class_A_betalactamases|GES	GES beta-lactamase (class a) [ARO:3000066]	gene
RF0076	GES	MEG_3119|Drugs|betalactams|Class_A_betalactamases|GES	GES beta-lactamase (class a) [ARO:3000066]	gene
RF0076	GES	MEG_3120|Drugs|betalactams|Class_A_betalactamases|GES	GES beta-lactamase (class a) [ARO:3000066]	gene
RF0076	GES	MEG_3121|Drugs|betalactams|Class_A_betalactamases|GES	GES beta-lactamase (class a) [ARO:3000066]	gene
RF0076	GES	MEG_3122|Drugs|betalactams|Class_A_betalactamases|GES	GES beta-lactamase (class a) [ARO:3000066]	gene
RF0076	GES	MEG_3123|Drugs|betalactams|Class_A_betalactamases|GES	GES beta-lactamase (class a) [ARO:3000066]	gene
RF0076	GES	MEG_3124|Drugs|betalactams|Class_A_betalactamases|GES	GES beta-lactamase (class a) [ARO:3000066]	gene
RF0076	GES	MEG_3125|Drugs|betalactams|Class_A_betalactamases|GES	GES beta-lactamase (class a) [ARO:3000066]	gene
RF0076	GES	MEG_3126|Drugs|betalactams|Class_A_betalactamases|GES	GES beta-lactamase (class a) [ARO:3000066]	gene
RF0076	GES	MEG_3128|Drugs|betalactams|Class_A_betalactamases|GES	GES beta-lactamase (class a) [ARO:3000066]	gene
RF0098	MexE	MEG_3132|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|GESA	mexE: membrane fusion protein of the MexEF-OprN multidrug efflux complex [ARO:3000803]	gene
RF0115	RND_efflux	MEG_3133|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|GESB	resistance-nodulation-cell division (RND) antibiotic efflux pump [ARO:0010004]	gene
RF0126	TEM	MEG_3136|Drugs|betalactams|Class_A_betalactamases|GIL	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0064	DIM-GIM-SIM	MEG_3137|Drugs|betalactams|Class_B_betalactamases|GIM	"A grouping of the related DIM, GIM, and SIM beta-lactamases (subclass B1 (metallo-) beta-lactamases)" [ARO:3000848;ARO:3000845;ARO:3000846]	family
RF0064	DIM-GIM-SIM	MEG_3138|Drugs|betalactams|Class_B_betalactamases|GIM	"A grouping of the related DIM, GIM, and SIM beta-lactamases (subclass B1 (metallo-) beta-lactamases)" [ARO:3000848;ARO:3000845;ARO:3000846]	family
RF0090	macrolide_glycosyl	MEG_3139|Drugs|MLS|Macrolide_glycosyltransferases|GIMA	macrolide glycosyltransferase: macrolide inactivation enzyme [ARO:3000458]	family
RF0078	GOB	MEG_3145|Drugs|betalactams|Class_B_betalactamases|GOB	GOB beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000850]	gene
RF0078	GOB	MEG_3146|Drugs|betalactams|Class_B_betalactamases|GOB	GOB beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000850]	gene
RF0078	GOB	MEG_3147|Drugs|betalactams|Class_B_betalactamases|GOB	GOB beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000850]	gene
RF0078	GOB	MEG_3148|Drugs|betalactams|Class_B_betalactamases|GOB	GOB beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000850]	gene
RF0078	GOB	MEG_3149|Drugs|betalactams|Class_B_betalactamases|GOB	GOB beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000850]	gene
RF0078	GOB	MEG_3150|Drugs|betalactams|Class_B_betalactamases|GOB	GOB beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000850]	gene
RF0078	GOB	MEG_3151|Drugs|betalactams|Class_B_betalactamases|GOB	GOB beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000850]	gene
RF0078	GOB	MEG_3153|Drugs|betalactams|Class_B_betalactamases|GOB	GOB beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000850]	gene
RF0078	GOB	MEG_3154|Drugs|betalactams|Class_B_betalactamases|GOB	GOB beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000850]	gene
RF0078	GOB	MEG_3155|Drugs|betalactams|Class_B_betalactamases|GOB	GOB beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000850]	gene
RF0078	GOB	MEG_3156|Drugs|betalactams|Class_B_betalactamases|GOB	GOB beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000850]	gene
RF0078	GOB	MEG_3158|Drugs|betalactams|Class_B_betalactamases|GOB	GOB beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000850]	gene
RF0078	GOB	MEG_3159|Drugs|betalactams|Class_B_betalactamases|GOB	GOB beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000850]	gene
RF0078	GOB	MEG_3160|Drugs|betalactams|Class_B_betalactamases|GOB	GOB beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000850]	gene
RF0078	GOB	MEG_3161|Drugs|betalactams|Class_B_betalactamases|GOB	GOB beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000850]	gene
RF0078	GOB	MEG_3162|Drugs|betalactams|Class_B_betalactamases|GOB	GOB beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000850]	gene
RF0078	GOB	MEG_3163|Drugs|betalactams|Class_B_betalactamases|GOB	GOB beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000850]	gene
RF0078	GOB	MEG_3165|Drugs|betalactams|Class_B_betalactamases|GOB	GOB beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000850]	gene
RF0078	GOB	MEG_3166|Drugs|betalactams|Class_B_betalactamases|GOB	GOB beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000850]	gene
RF0053	ClassA	MEG_3169|Drugs|betalactams|Class_A_betalactamases|GPC	Class A beta-lactamase [ARO:3000078]	family
RF0064	DIM-GIM-SIM	MEG_3170|Drugs|betalactams|Class_B_betalactamases|GRD	"A grouping of the related DIM, GIM, and SIM beta-lactamases (subclass B1 (metallo-) beta-lactamases)" [ARO:3000848;ARO:3000845;ARO:3000846]	family
RF0084	L1	MEG_3171|Drugs|betalactams|Class_B_betalactamases|GRD	L1 beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000582]	gene
RF0074	Fluor_Res_DNA_Topo	MEG_3186|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation	Fluoroquinolone Resistant DNA Topoisomerase [ARO:3000452]	family
RF0074	Fluor_Res_DNA_Topo	MEG_3191|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation	Fluoroquinolone Resistant DNA Topoisomerase [ARO:3000452]	family
RF0074	Fluor_Res_DNA_Topo	MEG_3207|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation	Fluoroquinolone Resistant DNA Topoisomerase [ARO:3000452]	family
RF0074	Fluor_Res_DNA_Topo	MEG_3223|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation	Fluoroquinolone Resistant DNA Topoisomerase [ARO:3000452]	family
RF0074	Fluor_Res_DNA_Topo	MEG_3229|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation	Fluoroquinolone Resistant DNA Topoisomerase [ARO:3000452]	family
RF0074	Fluor_Res_DNA_Topo	MEG_3233|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation	Fluoroquinolone Resistant DNA Topoisomerase [ARO:3000452]	family
RF0074	Fluor_Res_DNA_Topo	MEG_3236|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation	Fluoroquinolone Resistant DNA Topoisomerase [ARO:3000452]	family
RF0053	ClassA	MEG_3258|Drugs|betalactams|Class_A_betalactamases|HERA	Class A beta-lactamase [ARO:3000078]	family
RF0053	ClassA	MEG_3259|Drugs|betalactams|Class_A_betalactamases|HERA	Class A beta-lactamase [ARO:3000078]	family
RF0053	ClassA	MEG_3260|Drugs|betalactams|Class_A_betalactamases|HERA	Class A beta-lactamase [ARO:3000078]	family
RF0053	ClassA	MEG_3261|Drugs|betalactams|Class_A_betalactamases|HERA	Class A beta-lactamase [ARO:3000078]	family
RF0053	ClassA	MEG_3262|Drugs|betalactams|Class_A_betalactamases|HERA	Class A beta-lactamase [ARO:3000078]	family
RF0053	ClassA	MEG_3263|Drugs|betalactams|Class_A_betalactamases|HERA	Class A beta-lactamase [ARO:3000078]	family
RF0053	ClassA	MEG_3264|Drugs|betalactams|Class_A_betalactamases|HERA	Class A beta-lactamase [ARO:3000078]	family
RF0082	KHM	MEG_3266|Drugs|betalactams|Class_B_betalactamases|HMB	KHM beta-lactamases (subclass B1 (metallo-) beta-lactamase) [ARO:3000847]	gene
RF0053	ClassA	MEG_3280|Drugs|betalactams|Class_A_betalactamases|HUGA	Class A beta-lactamase [ARO:3000078]	family
RF0053	ClassA	MEG_3281|Drugs|betalactams|Class_A_betalactamases|HUGA	Class A beta-lactamase [ARO:3000078]	family
RF0053	ClassA	MEG_3282|Drugs|betalactams|Class_A_betalactamases|HUGA	Class A beta-lactamase [ARO:3000078]	family
RF0005	AAC6-Ib	MEG_3286|Drugs|Multi-drug_resistance|MDR_acetyltransferase|IBCR	Aminoglycoside Acetyltransferase (AAC6-Ib) [ARO:3001206]	variant
RF0053	ClassA	MEG_3297|Drugs|betalactams|Class_A_betalactamases|IMI	Class A beta-lactamase [ARO:3000078]	family
RF0053	ClassA	MEG_3298|Drugs|betalactams|Class_A_betalactamases|IMI	Class A beta-lactamase [ARO:3000078]	family
RF0053	ClassA	MEG_3299|Drugs|betalactams|Class_A_betalactamases|IMI	Class A beta-lactamase [ARO:3000078]	family
RF0053	ClassA	MEG_3300|Drugs|betalactams|Class_A_betalactamases|IMI	Class A beta-lactamase [ARO:3000078]	family
RF0053	ClassA	MEG_3301|Drugs|betalactams|Class_A_betalactamases|IMI	Class A beta-lactamase [ARO:3000078]	family
RF0053	ClassA	MEG_3302|Drugs|betalactams|Class_A_betalactamases|IMI	Class A beta-lactamase [ARO:3000078]	family
RF0053	ClassA	MEG_3303|Drugs|betalactams|Class_A_betalactamases|IMI	Class A beta-lactamase [ARO:3000078]	family
RF0053	ClassA	MEG_3304|Drugs|betalactams|Class_A_betalactamases|IMI	Class A beta-lactamase [ARO:3000078]	family
RF0053	ClassA	MEG_3305|Drugs|betalactams|Class_A_betalactamases|IMI	Class A beta-lactamase [ARO:3000078]	family
RF0053	ClassA	MEG_3306|Drugs|betalactams|Class_A_betalactamases|IMI	Class A beta-lactamase [ARO:3000078]	family
RF0053	ClassA	MEG_3307|Drugs|betalactams|Class_A_betalactamases|IMI	Class A beta-lactamase [ARO:3000078]	family
RF0053	ClassA	MEG_3308|Drugs|betalactams|Class_A_betalactamases|IMI	Class A beta-lactamase [ARO:3000078]	family
RF0053	ClassA	MEG_3309|Drugs|betalactams|Class_A_betalactamases|IMI	Class A beta-lactamase [ARO:3000078]	family
RF0053	ClassA	MEG_3310|Drugs|betalactams|Class_A_betalactamases|IMI	Class A beta-lactamase [ARO:3000078]	family
RF0053	ClassA	MEG_3311|Drugs|betalactams|Class_A_betalactamases|IMI	Class A beta-lactamase [ARO:3000078]	family
RF0053	ClassA	MEG_3312|Drugs|betalactams|Class_A_betalactamases|IMI	Class A beta-lactamase [ARO:3000078]	family
RF0053	ClassA	MEG_3313|Drugs|betalactams|Class_A_betalactamases|IMI	Class A beta-lactamase [ARO:3000078]	family
RF0080	IMP	MEG_3314|Drugs|betalactams|Class_B_betalactamases|IMP	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
RF0080	IMP	MEG_3315|Drugs|betalactams|Class_B_betalactamases|IMP	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
RF0080	IMP	MEG_3316|Drugs|betalactams|Class_B_betalactamases|IMP	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
RF0080	IMP	MEG_3317|Drugs|betalactams|Class_B_betalactamases|IMP	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
RF0080	IMP	MEG_3318|Drugs|betalactams|Class_B_betalactamases|IMP	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
RF0080	IMP	MEG_3319|Drugs|betalactams|Class_B_betalactamases|IMP	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
RF0080	IMP	MEG_3320|Drugs|betalactams|Class_B_betalactamases|IMP	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
RF0080	IMP	MEG_3321|Drugs|betalactams|Class_B_betalactamases|IMP	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
RF0080	IMP	MEG_3322|Drugs|betalactams|Class_B_betalactamases|IMP	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
RF0080	IMP	MEG_3323|Drugs|betalactams|Class_B_betalactamases|IMP	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
RF0080	IMP	MEG_3324|Drugs|betalactams|Class_B_betalactamases|IMP	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
RF0080	IMP	MEG_3325|Drugs|betalactams|Class_B_betalactamases|IMP	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
RF0080	IMP	MEG_3326|Drugs|betalactams|Class_B_betalactamases|IMP	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
RF0080	IMP	MEG_3327|Drugs|betalactams|Class_B_betalactamases|IMP	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
RF0080	IMP	MEG_3328|Drugs|betalactams|Class_B_betalactamases|IMP	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
RF0080	IMP	MEG_3329|Drugs|betalactams|Class_B_betalactamases|IMP	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
RF0080	IMP	MEG_3330|Drugs|betalactams|Class_B_betalactamases|IMP	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
RF0080	IMP	MEG_3331|Drugs|betalactams|Class_B_betalactamases|IMP	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
RF0080	IMP	MEG_3332|Drugs|betalactams|Class_B_betalactamases|IMP	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
RF0080	IMP	MEG_3333|Drugs|betalactams|Class_B_betalactamases|IMP	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
RF0080	IMP	MEG_3334|Drugs|betalactams|Class_B_betalactamases|IMP	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
RF0080	IMP	MEG_3335|Drugs|betalactams|Class_B_betalactamases|IMP	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
RF0080	IMP	MEG_3336|Drugs|betalactams|Class_B_betalactamases|IMP	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
RF0080	IMP	MEG_3337|Drugs|betalactams|Class_B_betalactamases|IMP	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
RF0080	IMP	MEG_3338|Drugs|betalactams|Class_B_betalactamases|IMP	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
RF0080	IMP	MEG_3339|Drugs|betalactams|Class_B_betalactamases|IMP	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
RF0080	IMP	MEG_3340|Drugs|betalactams|Class_B_betalactamases|IMP	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
RF0080	IMP	MEG_3341|Drugs|betalactams|Class_B_betalactamases|IMP	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
RF0080	IMP	MEG_3342|Drugs|betalactams|Class_B_betalactamases|IMP	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
RF0080	IMP	MEG_3343|Drugs|betalactams|Class_B_betalactamases|IMP	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
RF0080	IMP	MEG_3344|Drugs|betalactams|Class_B_betalactamases|IMP	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
RF0080	IMP	MEG_3345|Drugs|betalactams|Class_B_betalactamases|IMP	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
