Accession	family	query_name	Resfams_description	Ontology_Level
RF0056	ClassD	gb|AHL30283.1|ARO:3001576|OXA-390	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0056	ClassD	gb|AHL30284.1|ARO:3001574|OXA-388	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0080	IMP	gb|BAA77393.1|ARO:3002194|IMP-3	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
RF0001	16S_rRNA_methyltrans	gb|ADC55560.1|ARO:3000858|armA	16S ribosomal RNA methyltransferase [ARO:3000857]	family
RF0056	ClassD	gb|AGU69248.1|ARO:3001443|OXA-121	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|AEM97674.1|ARO:3002075|CMY-62	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0126	TEM	gb|AAQ93491.1|ARO:3000986|TEM-124	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|CAB36902.1|ARO:3002017|CMY-6	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0056	ClassD	gb|AAD02245.1|ARO:3001414|OXA-19	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0056	ClassD	gb|AAR32134.1|ARO:3001792|OXA-62	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0119	SHV-LEN	gb|BAM28879.1|ARO:3001204|SHV-167	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0056	ClassD	gb|ADI58616.1|ARO:3001656|OXA-172	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0113	Qnr	gb|ABX72227.1|ARO:3002730|QnrB15	quninolone resistance protein (Qnr): antibiotic target protection protein [ARO:3000419]	family
RF0056	ClassD	gb|ABE03012.1|ARO:3001625|OXA-89	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0056	ClassD	gb|ACD84989.1|ARO:3001652|OXA-131	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0062	DHA	gb|ADT91161.1|ARO:3002135|DHA-6	DHA beta-lactamase (class c) [ARO:3000068]	gene
RF0056	ClassD	gb|BAR45714.1|ARO:3003610|OXA-454	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0027	ANT3	gb|AAF17880.1|ARO:3002605|aadA5	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
RF0126	TEM	gb|CAC43229.1|ARO:3000952|TEM-85	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0055	ClassC-AmpC	gb|AAF86697.1|ARO:3001817|ACC-3	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
RF0126	TEM	gb|CAO98721.1|ARO:3000886|TEM-15	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0053	ClassA	gb|CAB42614.1|ARO:3002399|OXY-2-4	Class A beta-lactamase [ARO:3000078]	family
RF0080	IMP	gb|AAK12087.1|ARO:3002198|IMP-7	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
RF0115	RND_efflux	gb|BAA16344.1|ARO:3000491|acrD	resistance-nodulation-cell division (RND) antibiotic efflux pump [ARO:0010004]	family
RF0124	SubclassB2	gb|AAB03413.1|ARO:3003099|cphA2	Subclass B2 (metallo-) beta-lactamase selectively hydrolize carbapenems [ARO:3000570]	family
RF0119	SHV-LEN	gb|BAF92780.1|ARO:3001115|SHV-60	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0119	SHV-LEN	gb|ACV32635.1|ARO:3001172|SHV-125	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0076	GES	gb|ACZ98826.1|ARO:3002344|GES-15	GES beta-lactamase (class a) [ARO:3000066]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|AAU95778.1|ARO:3002029|CMY-18	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0067	Erm23S_rRNA_methyltrans	gb|AAK07612.2|ARO:3000604|Erm(35)	Emr 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000560]	family
RF0051	Chlor_Efflux_Pump	gb|AAK52606.1|ARO:3002696|cmlA6	chloramphenicol efflux pump [ARO:3001212]	family
RF0126	TEM	gb|CBX53726.1|ARO:3000910|TEM-40	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0115	RND_efflux	gb|AAC76298.1|ARO:3000502|acrF	resistance-nodulation-cell division (RND) antibiotic efflux pump [ARO:0010004]	family
RF0119	SHV-LEN	gb|AAF34333.1|ARO:3001077|SHV-19	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0119	SHV-LEN	gb|CAJ47135.2|ARO:3001134|SHV-80	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0059	CTXM	gb|CDG50843.1|ARO:3001962|CTX-M-103	CTX-M beta-lactamase (class a) [ARO:3000016]	gene
RF0044	CARB-PSE	gb|AAM74565.1|ARO:3002246|CARB-7	CARB-PSE beta-lactamases (class a) [ARO:3000091;ARO:3000092]	family
RF0081	IND	gb|ADK25051.1|ARO:3002268|IND-12	IND beta-lactamases (subclass B1 (metallo-) beta-lactamase) [ARO:3000060]	gene
RF0101	MexX	gb|AAC76297.1|ARO:3000499|acrE	mexX: subunit of efflux pump conferring antibiotic resistance [ARO:3001214]	gene
RF0055	ClassC-AmpC	gb|ACQ82811.1|ARO:3002505|PDC-6	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
RF0119	SHV-LEN	gb|CAJ19608.1|ARO:3002427|OKP-A-10	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0119	SHV-LEN	gb|AAF36719.1|ARO:3001084|SHV-26	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0056	ClassD	gb|CAG15145.1|ARO:3001772|OXA-59	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|CEA29752.1|ARO:3003173|MIR-17	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0126	TEM	gb|AHJ78622.1|ARO:3001393|TEM-216	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|AIT76090.1|ARO:3002123|CMY-112	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0081	IND	gb|ACZ65153.1|ARO:3002265|IND-9	IND beta-lactamases (subclass B1 (metallo-) beta-lactamase) [ARO:3000060]	gene
RF0080	IMP	gb|AAT49070.1|ARO:3002206|IMP-15	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
RF0059	CTXM	gb|AAF72531.1|ARO:3001876|CTX-M-13	CTX-M beta-lactamase (class a) [ARO:3000016]	gene
RF0126	TEM	gb|ABI81768.1|ARO:3001023|TEM-157	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0059	CTXM	gb|CAQ42481.2|ARO:3001939|CTX-M-78	CTX-M beta-lactamase (class a) [ARO:3000016]	gene
RF0050	Chlor_Acetyltrans_CAT	gb|BAA03718.1|ARO:3002689|plasmid-encoded	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	family
RF0134	tet_MFS_efflux	gb|AAB28795.1|ARO:3000178|tet(K)	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	family
RF0050	Chlor_Acetyltrans_CAT	gb|CAA11473.1|ARO:3002678|Pseudomonas	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	family
RF0119	SHV-LEN	gb|ABY56290.1|ARO:3001118|SHV-63	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0078	GOB	gb|ACH59005.1|ARO:3002513|LRA-19	GOB beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000850]	gene
RF0076	GES	gb|AEZ05107.1|ARO:3002348|GES-19	GES beta-lactamase (class a) [ARO:3000066]	gene
RF0027	ANT3	gb|BAD00739.1|ARO:3002607|aadA7	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
RF0119	SHV-LEN	gb|AAD43815.1|ARO:3001072|SHV-13	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0119	SHV-LEN	gb|CAP12350.2|ARO:3002469|LEN-22	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0119	SHV-LEN	gb|ADR66517.1|ARO:3001179|SHV-135	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0113	Qnr	gb|AEH59666.1|ARO:3002741|QnrB26	quninolone resistance protein (Qnr): antibiotic target protection protein [ARO:3000419]	family
RF0019	adeA-adeI	gb|ACJ41739.1|ARO:3000780|adeI	adeA-adeI: membrane fusion protein of multidrug efflux complex [ARO:3000774;ARO:3000780]	family
RF0062	DHA	gb|AIT76094.1|ARO:3002149|DHA-18	DHA beta-lactamase (class c) [ARO:3000068]	gene
RF0059	CTXM	gb|BAA07082.1|ARO:3001906|CTX-M-44	CTX-M beta-lactamase (class a) [ARO:3000016]	gene
RF0119	SHV-LEN	gb|CAQ03504.1|ARO:3001337|SHV-99	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0126	TEM	gb|AFN69127.1|ARO:3001058|TEM-199	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0053	ClassA	gb|AAN77730.1|ARO:3001097|SHV-39	Class A beta-lactamase [ARO:3000078]	family
RF0044	CARB-PSE	gb|ACJ61335.1|ARO:3002249|CARB-10	CARB-PSE beta-lactamases (class a) [ARO:3000091;ARO:3000092]	family
RF0080	IMP	gb|BAM62794.1|ARO:3002231|IMP-40	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
RF0072	Exo	gb|AAA26775.1|ARO:3003564|EXO	Exo beta-lactamase (class a) [ARO:3001213]	gene
RF0053	ClassA	gb|AAL78276.1|ARO:3002392|OXY-1-4	Class A beta-lactamase [ARO:3000078]	family
RF0120	SME	gb|CAA82281.1|ARO:3002379|SME-1	SME beta-lactamase (class a) [ARO:3000055]	gene
RF0002	AAC3	gb|BAA78619.1|ARO:3002544|AAC(3)-Xa	Aminoglycoside Acetyltransferase (AAC3) [ARO:3000322]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|AHL39340.1|ARO:3001847|ACT-27	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|AGH56079.1|ARO:3002190|MOX-8	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0044	CARB-PSE	gb|BAA02497.1|ARO:3002250|CARB-12	CARB-PSE beta-lactamases (class a) [ARO:3000091;ARO:3000092]	family
RF0119	SHV-LEN	gb|AAP03063.1|ARO:3001105|SHV-48	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0126	TEM	gb|AAN05028.1|ARO:3000941|TEM-75	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|BAF36388.1|ARO:3002048|CMY-37	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0119	SHV-LEN	gb|CAQ03507.1|ARO:3001156|SHV-107	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|ACA30419.1|ARO:3002186|MOX-3	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0161	VEB-PER	gb|ADD80743.1|ARO:3002368|PER-6	VEB and PER beta-lactamases (class a) [ARO:3000043;ARO:3000056]	family
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|CAA55007.1|ARO:3001857|LAT-1	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|ABZ81086.1|ARO:3001829|ACT-4	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0056	ClassD	gb|AEQ73521.1|ARO:3001806|OXA-224	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0124	SubclassB2	gb|AAP97129.1|ARO:3003104|cphA8	Subclass B2 (metallo-) beta-lactamase selectively hydrolize carbapenems [ARO:3000570]	family
RF0161	VEB-PER	gb|ACA34904.1|ARO:3002374|VEB-6	VEB and PER beta-lactamases (class a) [ARO:3000043;ARO:3000056]	family
RF0034	APH6	gb|CAA68516.1|ARO:3002657|APH(6)-Ia	aminoglycoside phosphotransferase (APH3) [ARO:3000151]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|ACV32310.1|ARO:3002060|CMY-49	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0056	ClassD	gb|AEM66528.1|ARO:3001809|OXA-209	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0119	SHV-LEN	gb|AAN05031.1|ARO:3002472|LEN-4	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|AGZ20169.1|ARO:3002120|CMY-108	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|AFU25650.1|ARO:3001834|ACT-12	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0098	MexE	gb|AAD51344.1|ARO:3003051|smeA	mexE: membrane fusion protein of the MexEF-OprN multidrug efflux complex [ARO:3000803]	gene
RF0113	Qnr	gb|ADU33193.1|ARO:3002708|QnrA2	quninolone resistance protein (Qnr): antibiotic target protection protein [ARO:3000419]	gene
RF0158	vanX	gb|AAF36804.1|ARO:3002952|vanXF	VanX: glycopeptide resistance gene [ARO:3000011]	variant
RF0156	vanT	gb|ABX54690.1|ARO:3002974|vanTrL	"VanT: membrane bound serine racemase, converting L-serine to D-serine" [ARO:3000372]	variant
RF0056	ClassD	gb|AIY30332.1|ARO:3003161|OXA-423	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0120	SME	gb|AAS92558.1|ARO:3002381|SME-3	SME beta-lactamase (class a) [ARO:3000055]	gene
RF0113	Qnr	gb|AGL43625.1|ARO:3002776|QnrB64	quninolone resistance protein (Qnr): antibiotic target protection protein [ARO:3000419]	family
RF0080	IMP	gb|AFG73659.1|ARO:3002219|IMP-28	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
RF0108	NDM-CcrA	gb|AFK80349.1|ARO:3002354|NDM-3	A grouping of related NDM and CcrA beta-lactamases [ARO:3000057;ARO:3000578]	family
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|CBB16411.1|ARO:3002056|CMY-45	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0050	Chlor_Acetyltrans_CAT	gb|AAF86220.1|ARO:3002844|vatE	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	family
RF0119	SHV-LEN	gb|ABC54571.1|ARO:3001139|SHV-85	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0162	VIM	gb|AEZ49857.1|ARO:3002302|VIM-32	Verone integron-encoded (VIM) metallo-beta-lactamase (subclass B1 (metallo-) beta-lactamase) [ARO:3000021]	gene
RF0080	IMP	gb|AEN75249.1|ARO:3002229|IMP-38	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
RF0126	TEM	gb|ABM54870.1|ARO:3001026|TEM-160	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0119	SHV-LEN	gb|AAP41944.1|ARO:3001108|SHV-51	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0126	TEM	gb|ACR22829.1|ARO:3001034|TEM-168	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0126	TEM	gb|CAI29263.1|ARO:3000994|TEM-130	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0056	ClassD	gb|ABF50983.1|ARO:3001437|OXA-67	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0126	TEM	gb|AAL29433.1|ARO:3000948|TEM-81	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0056	ClassD	gb|CCJ32597.1|ARO:3001674|OXA-249	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0119	SHV-LEN	gb|AFQ32277.1|ARO:3001344|SHV-143	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0161	VEB-PER	gb|ACN22483.1|ARO:3002367|PER-5	VEB and PER beta-lactamases (class a) [ARO:3000043;ARO:3000056]	family
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|CAH03679.1|ARO:3002027|CMY-16	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0056	ClassD	gb|AIZ00987.1|ARO:3003117|OXA-421	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0076	GES	gb|AAK58421.1|ARO:3002331|GES-2	GES beta-lactamase (class a) [ARO:3000066]	gene
RF0119	SHV-LEN	gb|ABX71158.1|ARO:3001153|SHV-104	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0027	ANT3	gb|AAC14728.1|ARO:3002603|aadA3	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|AFU25647.1|ARO:3001836|ACT-14	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0101	MexX	gb|CAH35803.1|ARO:3002982|amrA	mexX: subunit of efflux pump conferring antibiotic resistance [ARO:3001214]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|ABB72431.1|ARO:3002033|CMY-22	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0154	vanR	gb|AAF86641.1|ARO:3002922|vanRC	"VanR: transcriptional activator regulating VanA, VanH and VanX" [ARO:3000574]	variant
RF0033	APH3	gb|AAC32025.1|ARO:3002650|APH(3')-Vb	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0070	ErmB	gb|AAF86219.1|ARO:3000375|ErmB	ErmB: Erm 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000375]	gene
RF0056	ClassD	gb|AAW81358.1|ARO:3001645|OXA-78	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0041	BlaB	gb|AAN63647.1|ARO:3000843|MUS-1	Beta-lactamase B (BlaB) (subclass B1 (metallo-) beta-lactamase) [ARO:3000579]	variant
RF0133	TetM-TetW-TetO-TetS	gb|AAA25293.1|ARO:3000192|tetS	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0109	norA	gb|AAS68233.1|ARO:3000391|norA	norA: major facilitator superfamily (MFS) antibiotic efflux pump [ARO:3000391]	gene
RF0119	SHV-LEN	gb|AEK80394.1|ARO:3001182|SHV-140	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0162	VIM	gb|ABC94518.1|ARO:3002283|VIM-13	Verone integron-encoded (VIM) metallo-beta-lactamase (subclass B1 (metallo-) beta-lactamase) [ARO:3000021]	gene
RF0119	SHV-LEN	gb|CEA29750.1|ARO:3003154|SHV-187	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0126	TEM	gb|CAP12360.2|ARO:3002453|OKP-B-20	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0156	vanT	gb|ABA71733.1|ARO:3002972|vanTG	"VanT: membrane bound serine racemase, converting L-serine to D-serine" [ARO:3000372]	variant
RF0166	ANT	gb|AAU10334.1|ARO:3002628|aad(6)	Aminoglycoside Nucleotidyltransferase	family
RF0059	CTXM	gb|BAD90119.1|ARO:3001924|CTX-M-63	CTX-M beta-lactamase (class a) [ARO:3000016]	gene
RF0113	Qnr	gb|ABV66096.1|ARO:3002731|QnrB16	quninolone resistance protein (Qnr): antibiotic target protection protein [ARO:3000419]	family
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|AHM76777.1|ARO:3001839|ACT-18	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0158	vanX	gb|AAM09852.1|ARO:3003070|vanXD	VanX: glycopeptide resistance gene [ARO:3000011]	variant
RF0056	ClassD	gb|ADV41666.1|ARO:3001475|OXA-183	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0155	vanS	gb|AAL27446.1|ARO:3002935|vanSE	VanS: trasncriptional regulator of van glycopeptide resistance genes [ARO:3000071]	variant
RF0056	ClassD	gb|AEO92079.1|ARO:3001483|OXA-205	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0119	SHV-LEN	gb|AEK48094.1|ARO:3001159|SHV-110	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0056	ClassD	gb|ABF47914.1|ARO:3001627|OXA-91	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0056	ClassD	gb|AAC15074.1|ARO:3001412|OXA-17	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0006	AAC6-II	gb|ABR10839.1|ARO:3002586|AAC(6')-32	Aminoglycoside Acetyltransferase (AAC6-II) [ARO:3001208]	family
RF0119	SHV-LEN	gb|ACV32633.1|ARO:3001170|SHV-123	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0113	Qnr	gb|ABP88094.1|ARO:3002723|QnrB9	quninolone resistance protein (Qnr): antibiotic target protection protein [ARO:3000419]	family
RF0050	Chlor_Acetyltrans_CAT	gb|CAA30695.1|ARO:3002685|catIII	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	family
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|ABL67017.1|ARO:3001823|ACT-3	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0113	Qnr	gb|AGH08253.1|ARO:3002803|QnrVC6	quninolone resistance protein (Qnr): antibiotic target protection protein [ARO:3000419]	family
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|ACU00152.1|ARO:3002086|CMY-73	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0059	CTXM	gb|CAD89606.1|ARO:3001894|CTX-M-32	CTX-M beta-lactamase (class a) [ARO:3000016]	gene
RF0056	ClassD	gb|AAG45720.1|ARO:3001405|OXA-10	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0113	Qnr	gb|AFU25656.1|ARO:3002765|QnrB50	quninolone resistance protein (Qnr): antibiotic target protection protein [ARO:3000419]	family
RF0161	VEB-PER	gb|AAU89132.1|ARO:3002365|PER-3	VEB and PER beta-lactamases (class a) [ARO:3000043;ARO:3000056]	family
RF0113	Qnr	gb|ADM52186.1|ARO:3002742|QnrB27	quninolone resistance protein (Qnr): antibiotic target protection protein [ARO:3000419]	family
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|ADW84690.1|ARO:3002077|CMY-64	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|AGU59995.1|ARO:3002070|CMY-99	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0056	ClassD	gb|AAM34291.1|ARO:3001419|OXA-24	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0119	SHV-LEN	gb|CAA66730.1|ARO:3001061|SHV-2A	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0056	ClassD	gb|CAL85435.1|ARO:3001439|OXA-101	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0119	SHV-LEN	gb|AAF34337.1|ARO:3001081|SHV-23	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0072	Exo	gb|ACH58980.1|ARO:3002482|LRA-1	Exo beta-lactamase (class a) [ARO:3001213]	gene
RF0004	AAC6-I	gb|ACI28880.1|ARO:3002575|AAC(6')-Iai	Aminoglycoside Acetyltransferase (AAC6-I) [ARO:3001207]	variant
RF0119	SHV-LEN	gb|ABC58727.1|ARO:3001140|SHV-86	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0059	CTXM	gb|ACI29346.1|ARO:3001945|CTX-M-84	CTX-M beta-lactamase (class a) [ARO:3000016]	gene
