Accession	family	query_name	Resfams_description	Ontology_Level
RF0102	MFS_1	DLFM14_00828|H7_CHL_55|gene-1|-|19-1251|complete	PF07690.11 Major Facilitator Superfamily [ARO:0010002]	variant
RF0045	CAT	DLFM14_00830|H7_CHL_60|gene-2|-|945-1568|complete	PF00302.13 Chloramphenicol acetyltransferase [ARO:3000122]	gene
RF0046	CblA	DLFM14_00835|H5_CAZ_11|gene-2|+|865-1755|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0055	ClassC-AmpC	DLFM14_00837|WC1_ATM_1|gene-2|+|513-1655|complete	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
RF0148	Transpeptidase	DLFM14_00842|H5_AMP_8|gene-2|-|1303-2160|complete	PF00905.17 Penicillin binding protein transpeptidase domain [ARO:3000129]	family
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM14_00851|H5_AMP_22|gene-4|+|1383-2516|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0053	ClassA	DLFM14_00857|H5_AMP_40|gene-1|+|288-1244|complete	Class A beta-lactamase [ARO:3000078]	family
RF0046	CblA	DLFM14_00865|H5_FEP_125|gene-4|-|2387-3277|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0055	ClassC-AmpC	DLFM14_00885|WO1_CAZ_67|gene-2|+|519-1661|complete	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
RF0046	CblA	DLFM14_00890|H8_CAZ_36|gene-2|-|358-1248|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0008	ABC_tran	DLFM14_00893|H3_PEN_5|gene-1|-|57-818|complete	PF00005.22 ABC transporter [ARO:0010001]	gene
RF0055	ClassC-AmpC	DLFM14_00893|H3_PEN_5|gene-4|-|1828-2700|complete	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
RF0047	CepA	DLFM14_00899|CC1_AMX_1|gene-2|-|515-1420|complete	CepA cehphalosporin (class a) [ARO:3001210]	gene
RF0135	tet_ribosomoal_protect	DLFM14_00904|H8_TET_4|gene-2|-|1637-3649|complete	tetracycline resistance ribosomal protection protein: protect RNA-polymerase from tetracycline inhibition [ARO:0000002]	family
RF0102	MFS_1	DLFM14_00907|H8_TET_13|gene-3|-|1254-2453|complete	PF07690.11 Major Facilitator Superfamily [ARO:0010002]	variant
RF0134	tet_MFS_efflux	DLFM14_00908|H8_TET_16|gene-2|+|388-1245|complete	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	variant
RF0133	TetM-TetW-TetO-TetS	DLFM14_00910|H8_TET_20|gene-2|+|854-2773|complete	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0142	MATE_efflux	DLFM14_00916|H8_TET_36|gene-1|-|274-1611|complete	TIGR00797 matE: MATE efflux family protein [ARO:3000112]	family
RF0133	TetM-TetW-TetO-TetS	DLFM14_00916|H8_TET_36|gene-3|-|1811-3730|complete	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0133	TetM-TetW-TetO-TetS	DLFM14_00917|H8_TET_37|gene-2|+|853-2772|complete	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0053	ClassA	DLFM14_00922|H7_CAZ_7|gene-2|+|122-1018|complete	Class A beta-lactamase [ARO:3000078]	family
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM14_00923|H7_CAZ_9|gene-2|+|804-1949|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0075	FmrO	DLFM14_00927|WC1_GEN_2|gene-1|+|47-880|complete	PF07091.6 Ribosomal RNA methyltransferase (FmrO) [ARO:3000000]	gene
RF0075	FmrO	DLFM14_00927|WC1_GEN_2|gene-2|+|877-1695|complete	PF07091.6 Ribosomal RNA methyltransferase (FmrO) [ARO:3000000]	gene
RF0075	FmrO	DLFM14_00929|WC1_GEN_19|gene-2|-|616-1368|complete	PF07091.6 Ribosomal RNA methyltransferase (FmrO) [ARO:3000000]	gene
RF0142	MATE_efflux	DLFM14_00935|H7_TET_4|gene-2|-|522-1859|complete	TIGR00797 matE: MATE efflux family protein [ARO:3000112]	family
RF0135	tet_ribosomoal_protect	DLFM14_00941|H7_TET_11|gene-2|+|47-2059|complete	tetracycline resistance ribosomal protection protein: protect RNA-polymerase from tetracycline inhibition [ARO:0000002]	family
RF0053	ClassA	DLFM14_00949|H2_ATM_2|gene-2|+|215-604|complete	Class A beta-lactamase [ARO:3000078]	family
RF0053	ClassA	DLFM14_00949|H2_ATM_2|gene-3|+|597-1121|complete	Class A beta-lactamase [ARO:3000078]	family
RF0053	ClassA	DLFM14_00954|H6_ATM_7|gene-3|-|1183-2139|complete	Class A beta-lactamase [ARO:3000078]	family
RF0047	CepA	DLFM14_00955|H6_ATM_18|gene-2|-|955-1860|complete	CepA cehphalosporin (class a) [ARO:3001210]	gene
RF0046	CblA	DLFM14_00957|H6_ATM_20|gene-2|+|1741-2631|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0075	FmrO	DLFM14_00997|H8_GEN_619|gene-2|-|389-1153|complete	PF07091.6 Ribosomal RNA methyltransferase (FmrO) [ARO:3000000]	gene
RF0045	CAT	DLFM14_01013|H5_CHL_4|gene-2|+|550-1173|complete	PF00302.13 Chloramphenicol acetyltransferase [ARO:3000122]	gene
RF0045	CAT	DLFM14_01019|H5_CHL_14|gene-4|+|751-1374|complete	PF00302.13 Chloramphenicol acetyltransferase [ARO:3000122]	gene
RF0045	CAT	DLFM14_01022|H5_CHL_19|gene-2|+|731-1354|complete	PF00302.13 Chloramphenicol acetyltransferase [ARO:3000122]	gene
RF0045	CAT	DLFM14_01024|H5_CHL_22|gene-2|-|814-1437|complete	PF00302.13 Chloramphenicol acetyltransferase [ARO:3000122]	gene
RF0045	CAT	DLFM14_01026|H5_CHL_24|gene-2|-|521-1051|complete	PF00302.13 Chloramphenicol acetyltransferase [ARO:3000122]	gene
RF0045	CAT	DLFM14_01030|H5_CHL_31|gene-2|+|490-1113|complete	PF00302.13 Chloramphenicol acetyltransferase [ARO:3000122]	gene
RF0045	CAT	DLFM14_01033|CC1_CHL_183|gene-3|+|1080-1703|complete	PF00302.13 Chloramphenicol acetyltransferase [ARO:3000122]	gene
RF0045	CAT	DLFM14_01035|CC1_CHL_291|gene-2|-|1083-1706|complete	PF00302.13 Chloramphenicol acetyltransferase [ARO:3000122]	gene
RF0126	TEM	DLFM14_01116|H2_PIP_3|gene-2|-|1599-2459|complete	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM14_01120|H3_AMX_3|gene-5|+|1963-3096|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0049	CfxA	DLFM14_01121|H3_AMX_4|gene-3|+|1343-2308|complete	CfxA cephalosporin (class a) [ARO:3001211]	gene
RF0046	CblA	DLFM14_01129|H3_AMX_15|gene-1|-|76-966|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0075	FmrO	DLFM14_01130|WO2_GEN_6|gene-2|-|553-1386|complete	PF07091.6 Ribosomal RNA methyltransferase (FmrO) [ARO:3000000]	gene
RF0075	FmrO	DLFM14_01131|WO2_GEN_7|gene-2|-|166-927|complete	PF07091.6 Ribosomal RNA methyltransferase (FmrO) [ARO:3000000]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM14_01143|H6_AMP_6|gene-3|+|568-1701|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM14_01153|H4_PEN_4|gene-2|+|307-1440|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM10_00020|F10_TGC_3|gene-2|+|540-1682|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0136	TetX	DLFM10_00022|F10_TGC_5|gene-2|-|941-2107|complete	tetX: tetracycline inactivation enzyme [ARO:3000205]	gene
RF0102	MFS_1	DLFM10_00029|F10_TGC_17|gene-2|+|304-1503|complete	PF07690.11 Major Facilitator Superfamily [ARO:0010002]	variant
RF0163	Whib	DLFM10_00086|F3_CIP_123|gene-2|+|217-423|complete	PF02467.11 Transcription factor WhiB [ARO:3001218]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM10_00119|F21_FOX_5|gene-3|-|1269-2414|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0093	MarR_2	DLFM10_00123|F21_FOX_12|gene-1|+|103-537|complete	PF12802.2 MarR family [ARO:3000718]	variant
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM10_00124|F21_FOX_14|gene-2|+|421-1581|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM10_00125|F21_FOX_15|gene-4|+|2136-3296|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0079	HTH_AraC	DLFM10_00128|F21_FOX_22|gene-6|-|2637-3020|complete	"PF00165.18 Bacterial regulatory helix-turn-helix proteins, AraC family" [ARO:3000000]	family
RF0093	MarR_2	DLFM10_00128|F21_FOX_22|gene-7|-|3038-3472|complete	PF12802.2 MarR family [ARO:3000718]	variant
RF0086	Lactamase_B_2	DLFM10_00129|F21_FOX_23|gene-1|+|344-1177|complete	PF12706.2 Beta-lactamase superfamily domain [ARO:3000001]	family
RF0079	HTH_AraC	DLFM10_00129|F21_FOX_23|gene-2|+|1210-1551|complete	"PF00165.18 Bacterial regulatory helix-turn-helix proteins, AraC family" [ARO:3000000]	family
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM10_00131|F21_FOX_29|gene-3|-|867-2012|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0086	Lactamase_B_2	DLFM10_00132|F21_FOX_31|gene-1|+|49-1164|complete	PF12706.2 Beta-lactamase superfamily domain [ARO:3000001]	family
RF0079	HTH_AraC	DLFM10_00132|F21_FOX_31|gene-2|+|1182-1523|complete	"PF00165.18 Bacterial regulatory helix-turn-helix proteins, AraC family" [ARO:3000000]	family
RF0079	HTH_AraC	DLFM10_00133|F21_FOX_32|gene-2|-|1131-1472|complete	"PF00165.18 Bacterial regulatory helix-turn-helix proteins, AraC family" [ARO:3000000]	family
RF0086	Lactamase_B_2	DLFM10_00133|F21_FOX_32|gene-3|-|1505-2605|complete	PF12706.2 Beta-lactamase superfamily domain [ARO:3000001]	family
RF0114	ramA	DLFM10_00134|F21_FOX_35|gene-2|-|160-501|complete	ramA: gene modulating antibiotic efflux [ARO:3000823]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM10_00138|F21_FOX_39|gene-4|-|970-2103|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0002	AAC3	DLFM10_00143|F2_GEN_3|gene-2|+|1006-1866|complete	Aminoglycoside Acetyltransferase (AAC3) [ARO:3000322]	gene
RF0011	Acetyltransf_1	DLFM10_00164|F3_GEN_49|gene-3|+|981-1409|complete	PF00583.19 Acetyltransferase (GNAT) family [ARO:3000000]	variant
RF0033	APH3	DLFM10_00164|F3_GEN_49|gene-4|+|1409-2302|complete	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0113	Qnr	DLFM10_00165|F3_GEN_50|gene-2|-|595-1239|complete	quninolone resistance protein (Qnr): antibiotic target protection protein [ARO:3000419]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM10_00196|F13_FOX_6|gene-2|-|605-1750|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM10_00198|F13_FOX_9|gene-3|+|646-1779|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0169	Small_Multi_Drug_Res	DLFM10_00198|F13_FOX_9|gene-6|-|2400-2717|complete	PF00893.14_Small Multidrug Resistance protein	family
RF0169	Small_Multi_Drug_Res	DLFM10_00202|F13_FOX_13|gene-2|-|538-855|complete	PF00893.14_Small Multidrug Resistance protein	family
RF0169	Small_Multi_Drug_Res	DLFM10_00204|F13_FOX_17|gene-3|-|1138-1455|complete	PF00893.14_Small Multidrug Resistance protein	family
RF0093	MarR_2	DLFM10_00206|F13_FOX_20|gene-1|+|68-475|complete	PF12802.2 MarR family [ARO:3000718]	variant
RF0163	Whib	DLFM10_00207|F13_FOX_21|gene-4|+|743-949|complete	PF02467.11 Transcription factor WhiB [ARO:3001218]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM10_00209|F13_FOX_23|gene-2|+|695-1840|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0079	HTH_AraC	DLFM10_00214|F2_FOX_3|gene-3|-|638-1012|complete	"PF00165.18 Bacterial regulatory helix-turn-helix proteins, AraC family" [ARO:3000000]	family
RF0086	Lactamase_B_2	DLFM10_00217|F2_FOX_9|gene-3|+|1158-1619|complete	PF12706.2 Beta-lactamase superfamily domain [ARO:3000001]	family
RF0079	HTH_AraC	DLFM10_00217|F2_FOX_9|gene-4|+|1652-1993|complete	"PF00165.18 Bacterial regulatory helix-turn-helix proteins, AraC family" [ARO:3000000]	family
RF0079	HTH_AraC	DLFM10_00219|F2_FOX_14|gene-2|+|219-599|complete	"PF00165.18 Bacterial regulatory helix-turn-helix proteins, AraC family" [ARO:3000000]	family
RF0169	Small_Multi_Drug_Res	DLFM10_00221|F2_FOX_16|gene-1|+|356-673|complete	PF00893.14_Small Multidrug Resistance protein	family
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM10_00221|F2_FOX_16|gene-3|-|1358-2503|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0079	HTH_AraC	DLFM10_00226|F2_FOX_23|gene-4|-|1788-2183|complete	"PF00165.18 Bacterial regulatory helix-turn-helix proteins, AraC family" [ARO:3000000]	family
RF0169	Small_Multi_Drug_Res	DLFM10_00231|F6_CST_5|gene-2|+|532-867|complete	PF00893.14_Small Multidrug Resistance protein	family
RF0171	Usp	DLFM10_00233|F6_CST_7|gene-4|+|1995-2603|complete	PF00582.21_Universal stress protein family	gene
RF0093	MarR_2	DLFM10_00239|F17_FOX_11|gene-4|-|1272-1706|complete	PF12802.2 MarR family [ARO:3000718]	variant
RF0114	ramA	DLFM10_00241|F17_FOX_19|gene-2|+|512-853|complete	ramA: gene modulating antibiotic efflux [ARO:3000823]	gene
RF0038	Beta-lactamase	DLFM10_00243|F17_FOX_22|gene-3|+|513-1070|complete	PF00144.19 Beta-lactamase [ARO:3000001]	family
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM10_00247|F17_FOX_32|gene-4|-|1526-2671|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0079	HTH_AraC	DLFM10_00248|F17_FOX_33|gene-2|+|355-696|complete	"PF00165.18 Bacterial regulatory helix-turn-helix proteins, AraC family" [ARO:3000000]	family
RF0086	Lactamase_B_2	DLFM10_00249|F17_FOX_35|gene-1|+|118-1218|complete	PF12706.2 Beta-lactamase superfamily domain [ARO:3000001]	family
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM10_00252|F17_FOX_41|gene-5|+|2165-3298|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM10_00255|F17_FOX_48|gene-1|-|94-1239|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0086	Lactamase_B_2	DLFM10_00257|F17_FOX_52|gene-1|-|6-1118|complete	PF12706.2 Beta-lactamase superfamily domain [ARO:3000001]	family
RF0038	Beta-lactamase	DLFM10_00259|F17_FOX_55|gene-3|-|832-1125|complete	PF00144.19 Beta-lactamase [ARO:3000001]	family
RF0055	ClassC-AmpC	DLFM10_00259|F17_FOX_55|gene-4|-|1076-2011|complete	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM10_00260|F17_FOX_58|gene-3|-|853-1998|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0053	ClassA	DLFM10_00268|F2_FEP_12|gene-3|-|1384-2268|complete	Class A beta-lactamase [ARO:3000078]	family
RF0002	AAC3	DLFM10_00269|F2_FEP_13|gene-2|-|561-1421|complete	Aminoglycoside Acetyltransferase (AAC3) [ARO:3000322]	gene
RF0032	APH	DLFM10_00281|F7_GEN_30|gene-3|+|2114-3013|complete	PF01636.18 Phosphotransferase enzyme family [ARO:3000000]	family
RF0114	ramA	DLFM10_00310|F8_FOX_12|gene-2|-|197-571|complete	ramA: gene modulating antibiotic efflux [ARO:3000823]	gene
RF0086	Lactamase_B_2	DLFM10_00310|F8_FOX_12|gene-3|-|571-1638|complete	PF12706.2 Beta-lactamase superfamily domain [ARO:3000001]	family
RF0038	Beta-lactamase	DLFM10_00313|F8_FOX_20|gene-2|+|992-1564|complete	PF00144.19 Beta-lactamase [ARO:3000001]	family
RF0038	Beta-lactamase	DLFM10_00313|F8_FOX_20|gene-3|+|1572-2138|complete	PF00144.19 Beta-lactamase [ARO:3000001]	family
RF0169	Small_Multi_Drug_Res	DLFM10_00313|F8_FOX_20|gene-5|-|2796-3113|complete	PF00893.14_Small Multidrug Resistance protein	family
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM10_00315|F8_FOX_23|gene-4|+|1210-2343|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0093	MarR_2	DLFM10_00319|F8_FOX_29|gene-2|+|177-425|complete	PF12802.2 MarR family [ARO:3000718]	variant
RF0169	Small_Multi_Drug_Res	DLFM10_00323|F18_FOX_1|gene-6|-|3157-3474|complete	PF00893.14_Small Multidrug Resistance protein	family
RF0093	MarR_2	DLFM10_00326|F18_FOX_4|gene-1|+|123-557|complete	PF12802.2 MarR family [ARO:3000718]	variant
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM10_00327|F18_FOX_7|gene-4|-|942-2087|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM10_00330|F5_FOX_4|gene-5|-|1475-2608|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0079	HTH_AraC	DLFM10_00333|F5_FOX_8|gene-3|-|1061-1444|complete	"PF00165.18 Bacterial regulatory helix-turn-helix proteins, AraC family" [ARO:3000000]	family
RF0093	MarR_2	DLFM10_00333|F5_FOX_8|gene-4|-|1465-1899|complete	PF12802.2 MarR family [ARO:3000718]	variant
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM10_00335|F5_FOX_12|gene-2|+|556-1701|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0053	ClassA	DLFM10_00339|F15_FEP_1|gene-2|+|260-1132|complete	Class A beta-lactamase [ARO:3000078]	family
RF0046	CblA	DLFM10_00340|F15_FEP_3|gene-2|+|1579-2469|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0169	Small_Multi_Drug_Res	DLFM10_00344|F2_CST_1|gene-4|-|1994-2329|complete	PF00893.14_Small Multidrug Resistance protein	family
RF0032	APH	DLFM10_00345|F9_GEN_1|gene-4|+|1404-1874|complete	PF01636.18 Phosphotransferase enzyme family [ARO:3000000]	family
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM10_00346|F12_FOX_3|gene-3|+|553-1686|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0079	HTH_AraC	DLFM10_00353|F12_FOX_14|gene-3|-|1455-1796|complete	"PF00165.18 Bacterial regulatory helix-turn-helix proteins, AraC family" [ARO:3000000]	family
RF0170	TetR_N	DLFM10_00357|F12_FOX_20|gene-2|+|530-1072|complete	PF00440.18_Bacterial regulatory proteins, tetR family	family
RF0117	romA	DLFM10_00358|F12_FOX_22|gene-1|+|78-1181|complete	romA: trasncription factor mediating antibiotic resistance [ARO:3001216]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM10_00359|F12_FOX_24|gene-3|-|1287-2534|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0093	MarR_2	DLFM10_00367|F1_FOX_1|gene-5|-|1907-2341|complete	PF12802.2 MarR family [ARO:3000718]	variant
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM10_00369|F1_FOX_3|gene-3|+|1113-2258|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0093	MarR_2	DLFM10_00370|F1_FOX_5|gene-3|-|744-1151|complete	PF12802.2 MarR family [ARO:3000718]	variant
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM10_00371|F1_FOX_6|gene-2|+|992-2137|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM10_00372|F1_FOX_7|gene-6|-|1879-3012|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM10_00434|F16_FEP_6|gene-2|+|333-1493|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0046	CblA	DLFM10_00435|F16_FEP_7|gene-2|+|1489-2379|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0046	CblA	DLFM10_00436|F16_FEP_8|gene-2|-|685-1587|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0046	CblA	DLFM10_00440|F12_FEP_5|gene-4|-|2648-3538|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0053	ClassA	DLFM10_00444|F12_FEP_10|gene-2|-|976-1866|complete	Class A beta-lactamase [ARO:3000078]	family
RF0086	Lactamase_B_2	DLFM10_00447|F19_FOX_2|gene-5|-|1796-2896|complete	PF12706.2 Beta-lactamase superfamily domain [ARO:3000001]	family
RF0014	Acetyltransf_7	DLFM10_00448|F19_FOX_3|gene-5|+|1161-1643|complete	PF13508.1 Acetyltransferase (GNAT) domain [ARO:3000000]	variant
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM10_00449|F19_FOX_4|gene-5|+|1751-2884|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0038	Beta-lactamase	DLFM10_00457|F19_FOX_17|gene-3|-|1875-2582|complete	PF00144.19 Beta-lactamase [ARO:3000001]	family
RF0056	ClassD	DLFM10_00458|F13_FEP_1|gene-3|-|691-1491|complete	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0046	CblA	DLFM10_00463|F13_FEP_7|gene-3|+|2756-3490|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0046	CblA	DLFM10_00480|F10_FEP_23|gene-3|-|1107-1997|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0008	ABC_tran	DLFM10_00530|F10_FEP_119|gene-2|+|971-1606|complete	PF00005.22 ABC transporter [ARO:0010001]	gene
RF0079	HTH_AraC	DLFM10_00533|F6_FOX_4|gene-4|-|1737-2120|complete	"PF00165.18 Bacterial regulatory helix-turn-helix proteins, AraC family" [ARO:3000000]	family
