Accession	family	query_name	Resfams_description	Ontology_Level
RF0133	TetM-TetW-TetO-TetS	DLFM07_05001|08D-079_TET_4|gene-1|+|358-2277|complete	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0133	TetM-TetW-TetO-TetS	DLFM07_05004|08D-079_TET_1|gene-3|+|1236-3155|complete	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0050	Chlor_Acetyltrans_CAT	DLFM07_05011|08D-079_CHL_5|gene-4|+|1976-2599|complete	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	family
RF0133	TetM-TetW-TetO-TetS	DLFM07_05033|08A-000_TET_2|gene-2|+|689-2608|complete	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0133	TetM-TetW-TetO-TetS	DLFM07_05039|08A-000_TET_15|gene-3|+|801-2720|complete	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0135	tet_ribosomoal_protect	DLFM07_05040|08A-000_TET_14|gene-2|+|1200-3125|complete	tetracycline resistance ribosomal protection protein: protect RNA-polymerase from tetracycline inhibition [ARO:0000002]	family
RF0027	ANT3	DLFM07_05071|08A-000_PEN_17|gene-4|+|2884-3675|complete	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM07_05073|08A-000_PEN_15|gene-7|-|2977-4110|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0050	Chlor_Acetyltrans_CAT	DLFM07_05116|08A-000_CHL_13|gene-3|+|1689-2312|complete	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	gene
RF0050	Chlor_Acetyltrans_CAT	DLFM07_05117|08A-000_CHL_12|gene-3|-|1374-2039|complete	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	gene
RF0046	CblA	DLFM07_05121|08A-000_ATM_4|gene-4|-|2701-3591|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0053	ClassA	DLFM07_05126|08A-000_AMX_8|gene-2|+|448-1356|complete	Class A beta-lactamase [ARO:3000078]	family
RF0027	ANT3	DLFM07_05133|08A-000_AMX_37|gene-5|-|1110-1889|complete	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
RF0053	ClassA	DLFM07_05139|08A-000_AMX_31|gene-3|+|758-1648|complete	Class A beta-lactamase [ARO:3000078]	family
RF0049	CfxA	DLFM07_05145|08A-000_AMX_26|gene-3|-|1798-2793|complete	CfxA cephalosporin (class a) [ARO:3001211]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM07_05161|08A-000_AMX_11|gene-7|-|3027-4160|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0136	TetX	DLFM07_05171|7F_TGC_3|gene-3|+|985-2121|complete	tetX: tetracycline inactivation enzyme [ARO:3000205]	gene
RF0053	ClassA	DLFM07_05193|7F_PEN_6|gene-2|+|574-1458|complete	Class A beta-lactamase [ARO:3000078]	family
RF0044	CARB-PSE	DLFM07_05198|7F_PEN_1|gene-2|-|2800-3669|complete	CARB-PSE beta-lactamases (class a) [ARO:3000091;ARO:3000092]	family
RF0003	AAC3-I	DLFM07_05199|7F_GEN_1|gene-4|-|1492-1968|complete	Aminoglycoside Acetyltransferase (AAC3-I) [ARO:3001205]	variant
RF0051	Chlor_Efflux_Pump	DLFM07_05206|7F_CHL_3|gene-2|+|791-2050|complete	chloramphenicol efflux pump [ARO:3001212]	variant
RF0051	Chlor_Efflux_Pump	DLFM07_05211|7F_CHL_15|gene-2|-|626-1486|complete	chloramphenicol efflux pump [ARO:3001212]	variant
RF0053	ClassA	DLFM07_05220|7F_AMX_6|gene-4|-|1437-2321|complete	Class A beta-lactamase [ARO:3000078]	family
RF0053	ClassA	DLFM07_05221|7F_AMX_5|gene-1|+|53-685|complete	Class A beta-lactamase [ARO:3000078]	family
RF0053	ClassA	DLFM07_05221|7F_AMX_5|gene-2|+|660-920|complete	Class A beta-lactamase [ARO:3000078]	family
RF0136	TetX	DLFM07_05226|6F_TGC_3|gene-3|+|1099-2235|complete	tetX: tetracycline inactivation enzyme [ARO:3000205]	gene
RF0136	TetX	DLFM07_05231|6F_TET_7|gene-3|+|1101-2237|complete	tetX: tetracycline inactivation enzyme [ARO:3000205]	gene
RF0134	tet_MFS_efflux	DLFM07_05236|6F_TET_35|gene-2|+|233-889|complete	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	gene
RF0133	TetM-TetW-TetO-TetS	DLFM07_05245|6F_TET_27|gene-5|-|1878-3797|complete	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0127	TetA	DLFM07_05249|6F_TET_22|gene-3|-|1031-2251|complete	tetA: tetracycline resistance MFS efflux pump [ARO:3000165]	gene
RF0134	tet_MFS_efflux	DLFM07_05251|6F_TET_20|gene-3|+|1869-2537|complete	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	gene
RF0134	tet_MFS_efflux	DLFM07_05260|6F_TET_12|gene-3|-|917-2116|complete	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	gene
RF0133	TetM-TetW-TetO-TetS	DLFM07_05262|6F_TET_10|gene-2|-|184-2103|complete	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0053	ClassA	DLFM07_05271|6F_PEN_8|gene-2|+|273-1169|complete	Class A beta-lactamase [ARO:3000078]	family
RF0056	ClassD	DLFM07_05273|6F_PEN_6|gene-1|+|66-839|complete	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0044	CARB-PSE	DLFM07_05275|6F_PEN_4|gene-3|+|1042-1911|complete	CARB-PSE beta-lactamases (class a) [ARO:3000091;ARO:3000092]	family
RF0056	ClassD	DLFM07_05279|6F_PEN_12|gene-2|+|1107-1889|complete	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0044	CARB-PSE	DLFM07_05281|6F_PEN_10|gene-2|-|2119-2988|complete	CARB-PSE beta-lactamases (class a) [ARO:3000091;ARO:3000092]	family
RF0051	Chlor_Efflux_Pump	DLFM07_05288|6F_CHL_9|gene-2|+|411-1625|complete	chloramphenicol efflux pump [ARO:3001212]	family
RF0051	Chlor_Efflux_Pump	DLFM07_05293|6F_CHL_4|gene-4|+|1217-2614|complete	chloramphenicol efflux pump [ARO:3001212]	family
RF0050	Chlor_Acetyltrans_CAT	DLFM07_05296|6F_CHL_25|gene-3|-|865-1524|complete	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	family
RF0051	Chlor_Efflux_Pump	DLFM07_05303|6F_CHL_19|gene-2|+|683-1897|complete	chloramphenicol efflux pump [ARO:3001212]	family
RF0051	Chlor_Efflux_Pump	DLFM07_05305|6F_CHL_17|gene-2|+|663-1859|complete	chloramphenicol efflux pump [ARO:3001212]	family
RF0051	Chlor_Efflux_Pump	DLFM07_05307|6F_CHL_15|gene-4|-|1666-2925|complete	chloramphenicol efflux pump [ARO:3001212]	family
RF0051	Chlor_Efflux_Pump	DLFM07_05310|6F_CHL_12|gene-2|+|1168-2427|complete	chloramphenicol efflux pump [ARO:3001212]	family
RF0044	CARB-PSE	DLFM07_05313|6F_AMX_9|gene-2|-|2123-2992|complete	CARB-PSE beta-lactamases (class a) [ARO:3000091;ARO:3000092]	family
RF0053	ClassA	DLFM07_05316|6F_AMX_6|gene-3|-|1500-2327|complete	Class A beta-lactamase [ARO:3000078]	family
RF0056	ClassD	DLFM07_05317|6F_AMX_5|gene-2|+|1099-1881|complete	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0044	CARB-PSE	DLFM07_05321|6F_AMX_1|gene-2|+|977-1846|complete	CARB-PSE beta-lactamases (class a) [ARO:3000091;ARO:3000092]	family
RF0133	TetM-TetW-TetO-TetS	DLFM07_05331|05X-000_TET_2|gene-1|-|378-2297|complete	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0133	TetM-TetW-TetO-TetS	DLFM07_05332|05X-000_TET_23|gene-1|+|631-2550|complete	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0135	tet_ribosomoal_protect	DLFM07_05336|05X-000_TET_1|gene-3|+|2110-4035|complete	tetracycline resistance ribosomal protection protein: protect RNA-polymerase from tetracycline inhibition [ARO:0000002]	family
RF0133	TetM-TetW-TetO-TetS	DLFM07_05342|05X-000_TET_14|gene-2|-|313-2232|complete	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0135	tet_ribosomoal_protect	DLFM14_00005|H3_TET_10|gene-2|-|310-2322|complete	tetracycline resistance ribosomal protection protein: protect RNA-polymerase from tetracycline inhibition [ARO:0000002]	family
RF0133	TetM-TetW-TetO-TetS	DLFM14_00014|H3_TET_26|gene-3|+|1014-2933|complete	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0133	TetM-TetW-TetO-TetS	DLFM14_00016|H3_TET_30|gene-1|-|95-2014|complete	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0133	TetM-TetW-TetO-TetS	DLFM14_00017|H4_TET_3|gene-2|+|545-1909|complete	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0133	TetM-TetW-TetO-TetS	DLFM14_00020|H4_TET_7|gene-1|+|295-2214|complete	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0053	ClassA	DLFM14_00042|H4_AMP_1|gene-3|+|657-1547|complete	Class A beta-lactamase [ARO:3000078]	family
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM14_00048|H4_AMP_13|gene-2|+|237-1370|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0126	TEM	DLFM14_00049|H4_AMP_14|gene-2|-|1734-2594|complete	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0050	Chlor_Acetyltrans_CAT	DLFM14_00060|H6_CHL_20|gene-2|+|1294-1917|complete	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	family
RF0050	Chlor_Acetyltrans_CAT	DLFM14_00072|H6_CHL_65|gene-2|+|463-1086|complete	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	family
RF0050	Chlor_Acetyltrans_CAT	DLFM14_00073|H6_CHL_66|gene-3|+|830-1456|complete	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	family
RF0047	CepA	DLFM14_00193|H6_AMX_19|gene-2|-|836-1741|complete	CepA cehphalosporin (class a) [ARO:3001210]	gene
RF0049	CfxA	DLFM14_00196|H6_AMX_23|gene-2|+|800-1795|complete	CfxA cephalosporin (class a) [ARO:3001211]	gene
RF0053	ClassA	DLFM14_00209|CO2_AMP_2|gene-2|-|2016-2870|complete	Class A beta-lactamase [ARO:3000078]	family
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM14_00214|H6_CAZ_24|gene-2|+|489-1634|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0053	ClassA	DLFM14_00225|WC1_PEN_6|gene-2|+|425-682|complete	Class A beta-lactamase [ARO:3000078]	family
RF0053	ClassA	DLFM14_00226|WC1_PEN_7|gene-2|+|888-1757|complete	Class A beta-lactamase [ARO:3000078]	family
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM14_00230|H3_AMP_2|gene-6|-|2084-3217|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0046	CblA	DLFM14_00232|H3_AMP_6|gene-2|+|888-1778|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM14_00234|H8_PEN_2|gene-3|+|820-1953|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0046	CblA	DLFM14_00238|H7_FEP_114|gene-1|+|102-992|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0046	CblA	DLFM14_00254|H3_CAZ_6|gene-2|+|818-1708|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0133	TetM-TetW-TetO-TetS	DLFM14_00260|H6_TET_6|gene-2|-|1988-3907|complete	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0133	TetM-TetW-TetO-TetS	DLFM14_00261|H6_TET_9|gene-2|-|777-2696|complete	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0135	tet_ribosomoal_protect	DLFM14_00272|H6_TET_28|gene-2|-|1004-3016|complete	tetracycline resistance ribosomal protection protein: protect RNA-polymerase from tetracycline inhibition [ARO:0000002]	family
RF0133	TetM-TetW-TetO-TetS	DLFM14_00273|H6_TET_29|gene-1|-|230-2149|complete	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM14_00282|H8_AMP_12|gene-4|+|943-2076|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM14_00294|H1_AMX_16|gene-6|-|2049-3182|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0056	ClassD	DLFM14_00297|H1_AMX_22|gene-2|-|904-1761|complete	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0056	ClassD	DLFM14_00360|WO3_PEN_122|gene-3|-|2099-2950|complete	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0055	ClassC-AmpC	DLFM14_00395|WC1_CAZ_15|gene-2|+|513-1655|complete	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
RF0135	tet_ribosomoal_protect	DLFM14_00398|CO2_TET_2|gene-2|+|302-2227|complete	tetracycline resistance ribosomal protection protein: protect RNA-polymerase from tetracycline inhibition [ARO:0000002]	family
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM14_00404|WO2_AMX_8|gene-2|+|414-1547|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0050	Chlor_Acetyltrans_CAT	DLFM14_00438|CO2_CHL_550|gene-2|-|472-1098|complete	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	gene
RF0046	CblA	DLFM14_00439|H8_ATM_7|gene-2|+|485-1375|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0046	CblA	DLFM14_00443|H3_FEP_245|gene-1|-|76-966|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0027	ANT3	DLFM14_00459|H6_PIP_4|gene-3|+|1021-1812|complete	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM14_00460|H6_PIP_5|gene-2|+|411-1556|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0046	CblA	DLFM14_00461|H6_PIP_8|gene-2|+|271-1161|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0053	ClassA	DLFM14_00465|H2_AMP_4|gene-1|-|413-1270|complete	Class A beta-lactamase [ARO:3000078]	family
RF0119	SHV-LEN	DLFM14_00466|H2_AMP_5|gene-3|-|1278-2138|complete	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0135	tet_ribosomoal_protect	DLFM14_00472|CC1_TET_7|gene-2|-|407-2332|complete	tetracycline resistance ribosomal protection protein: protect RNA-polymerase from tetracycline inhibition [ARO:0000002]	family
RF0133	TetM-TetW-TetO-TetS	DLFM14_00474|CC1_TET_10|gene-2|-|468-2387|complete	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0133	TetM-TetW-TetO-TetS	DLFM14_00480|H2_TET_4|gene-3|-|2394-4313|complete	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0130	TetD	DLFM14_00481|H2_TET_5|gene-3|+|821-2005|complete	tetD: tetracycline resistance MFS efflux pump [ARO:3000168]	gene
RF0046	CblA	DLFM14_00488|H4_AMX_3|gene-3|-|832-1722|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM14_00491|H4_AMX_10|gene-4|+|1481-2614|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0067	Erm23S_rRNA_methyltrans	DLFM14_00493|H4_AMX_12|gene-3|-|1629-2468|complete	Emr 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000560]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM14_00497|H5_PEN_4|gene-3|+|527-1480|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0126	TEM	DLFM14_00504|H5_PEN_13|gene-1|-|103-963|complete	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0053	ClassA	DLFM14_00537|WO2_PIP_102|gene-1|-|218-1072|complete	Class A beta-lactamase [ARO:3000078]	family
RF0056	ClassD	DLFM14_00545|WO1_AMP_2|gene-1|+|304-1155|complete	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0119	SHV-LEN	DLFM14_00564|H8_PIP_9|gene-2|+|377-1237|complete	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0050	Chlor_Acetyltrans_CAT	DLFM14_00583|H8_CHL_177|gene-5|+|2070-2693|complete	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	family
RF0050	Chlor_Acetyltrans_CAT	DLFM14_00587|H8_CHL_392|gene-2|-|1050-1673|complete	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	family
RF0050	Chlor_Acetyltrans_CAT	DLFM14_00598|H8_CHL_938|gene-2|-|1143-1766|complete	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	family
RF0050	Chlor_Acetyltrans_CAT	DLFM14_00599|H8_CHL_1014|gene-1|-|268-690|complete	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	family
RF0105	MoxA	DLFM14_00615|CO2_PEN_8|gene-2|-|1018-1911|complete	MoxA beta-lactamase (class a) [ARO:3001215]	gene
RF0053	ClassA	DLFM14_00622|CO2_PEN_24|gene-2|+|316-1023|complete	Class A beta-lactamase [ARO:3000078]	family
RF0133	TetM-TetW-TetO-TetS	DLFM14_00653|H1_TET_11|gene-3|-|467-2386|complete	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0053	ClassA	DLFM14_00660|H4_ATM_36|gene-3|-|2537-3427|complete	Class A beta-lactamase [ARO:3000078]	family
RF0126	TEM	DLFM14_00663|H6_PEN_2|gene-3|+|2266-3126|complete	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0046	CblA	DLFM14_00665|H6_PEN_4|gene-4|+|1916-2824|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM14_00670|H6_PEN_11|gene-5|-|1502-2635|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0126	TEM	DLFM14_00693|H7_PEN_1|gene-4|-|1666-2526|complete	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0046	CblA	DLFM14_00694|H7_PEN_2|gene-1|+|110-1000|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM14_00696|H7_PEN_7|gene-3|+|876-2009|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0135	tet_ribosomoal_protect	DLFM14_00702|H5_TET_1|gene-2|+|381-2393|complete	tetracycline resistance ribosomal protection protein: protect RNA-polymerase from tetracycline inhibition [ARO:0000002]	gene
RF0133	TetM-TetW-TetO-TetS	DLFM14_00708|H5_TET_19|gene-2|-|140-2089|complete	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM14_00719|H1_AMP_7|gene-4|+|1471-2604|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0050	Chlor_Acetyltrans_CAT	DLFM14_00823|H7_CHL_3|gene-2|-|908-1531|complete	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	gene
RF0050	Chlor_Acetyltrans_CAT	DLFM14_00830|H7_CHL_60|gene-2|-|945-1568|complete	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	gene
RF0046	CblA	DLFM14_00835|H5_CAZ_11|gene-2|+|865-1755|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0055	ClassC-AmpC	DLFM14_00837|WC1_ATM_1|gene-2|+|513-1655|complete	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM14_00851|H5_AMP_22|gene-4|+|1383-2516|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0053	ClassA	DLFM14_00857|H5_AMP_40|gene-1|+|288-1244|complete	Class A beta-lactamase [ARO:3000078]	family
RF0046	CblA	DLFM14_00865|H5_FEP_125|gene-4|-|2387-3277|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0055	ClassC-AmpC	DLFM14_00885|WO1_CAZ_67|gene-2|+|519-1661|complete	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
RF0046	CblA	DLFM14_00890|H8_CAZ_36|gene-2|-|358-1248|complete	CblA cephalosporin (class a) [ARO:3001209]	gene
RF0055	ClassC-AmpC	DLFM14_00893|H3_PEN_5|gene-4|-|1828-2700|complete	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
RF0047	CepA	DLFM14_00899|CC1_AMX_1|gene-2|-|515-1420|complete	CepA cehphalosporin (class a) [ARO:3001210]	gene
RF0135	tet_ribosomoal_protect	DLFM14_00904|H8_TET_4|gene-2|-|1637-3649|complete	tetracycline resistance ribosomal protection protein: protect RNA-polymerase from tetracycline inhibition [ARO:0000002]	family
RF0127	TetA	DLFM14_00907|H8_TET_13|gene-3|-|1254-2453|complete	tetA: tetracycline resistance MFS efflux pump [ARO:3000165]	gene
RF0134	tet_MFS_efflux	DLFM14_00908|H8_TET_16|gene-2|+|388-1245|complete	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	gene
RF0133	TetM-TetW-TetO-TetS	DLFM14_00910|H8_TET_20|gene-2|+|854-2773|complete	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0133	TetM-TetW-TetO-TetS	DLFM14_00916|H8_TET_36|gene-3|-|1811-3730|complete	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0133	TetM-TetW-TetO-TetS	DLFM14_00917|H8_TET_37|gene-2|+|853-2772|complete	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0053	ClassA	DLFM14_00922|H7_CAZ_7|gene-2|+|122-1018|complete	Class A beta-lactamase [ARO:3000078]	family
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM14_00923|H7_CAZ_9|gene-2|+|804-1949|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0135	tet_ribosomoal_protect	DLFM14_00941|H7_TET_11|gene-2|+|47-2059|complete	tetracycline resistance ribosomal protection protein: protect RNA-polymerase from tetracycline inhibition [ARO:0000002]	family
RF0053	ClassA	DLFM14_00949|H2_ATM_2|gene-2|+|215-604|complete	Class A beta-lactamase [ARO:3000078]	family
RF0053	ClassA	DLFM14_00949|H2_ATM_2|gene-3|+|597-1121|complete	Class A beta-lactamase [ARO:3000078]	family
RF0053	ClassA	DLFM14_00954|H6_ATM_7|gene-3|-|1183-2139|complete	Class A beta-lactamase [ARO:3000078]	family
RF0047	CepA	DLFM14_00955|H6_ATM_18|gene-2|-|955-1860|complete	CepA cehphalosporin (class a) [ARO:3001210]	gene
