Accession	family	query_name	Resfams_description	Ontology_Level
NF012173.1	CMY2-MIR-ACT-EC	DLFM14_00491|H4_AMX_10|gene-4|+|1481-2614|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF012223.0	erm_F_23S_MT	DLFM14_00493|H4_AMX_12|gene-3|-|1629-2468|complete	erm_F_23S_MT: 23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(F)	gene
NF033085.1	bla_class_C	DLFM14_00497|H5_PEN_4|gene-3|+|527-1480|complete	bla_class_C: class C beta-lactamase	family
NF000531.2	blaTEM	DLFM14_00504|H5_PEN_13|gene-1|-|103-963|complete	blaTEM: TEM family class A beta-lactamase	gene
NF000448.2	blaACI	DLFM14_00537|WO2_PIP_102|gene-1|-|218-1072|complete	blaACI: ACI family class A beta-lactamase	gene
NF012161.0	bla_class_D_main	DLFM14_00545|WO1_AMP_2|gene-1|+|304-1155|complete	bla_class_D_main: class D beta-lactamase	family
NF000285.3	SHV	DLFM14_00564|H8_PIP_9|gene-2|+|377-1237|complete	SHV: SHV family class A beta-lactamase	gene
NF000491.1	chloram_CatA	DLFM14_00583|H8_CHL_177|gene-5|+|2070-2693|complete	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000491.1	chloram_CatA	DLFM14_00587|H8_CHL_392|gene-2|-|1050-1673|complete	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF033103.1	bla_class_A	DLFM14_00615|CO2_PEN_8|gene-2|-|1018-1911|complete	bla_class_A: class A beta-lactamase	family
NF033103.1	bla_class_A	DLFM14_00622|CO2_PEN_24|gene-2|+|316-1023|complete	bla_class_A: class A beta-lactamase	family
NF033148.1	tet_protect_M_W	DLFM14_00653|H1_TET_11|gene-3|-|467-2386|complete	tet_protect_M_W: TetM/TetW/TetO/TetS family tetracycline resistance ribosomal protection protein	family
NF012099.1	SubclassA2	DLFM14_00660|H4_ATM_36|gene-3|-|2537-3427|complete	SubclassA2: class A beta-lactamase, subclass A2	family
NF000531.2	blaTEM	DLFM14_00663|H6_PEN_2|gene-3|+|2266-3126|complete	blaTEM: TEM family class A beta-lactamase	gene
NF012099.1	SubclassA2	DLFM14_00665|H6_PEN_4|gene-4|+|1916-2824|complete	SubclassA2: class A beta-lactamase, subclass A2	family
NF012173.1	CMY2-MIR-ACT-EC	DLFM14_00670|H6_PEN_11|gene-5|-|1502-2635|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF000531.2	blaTEM	DLFM14_00693|H7_PEN_1|gene-4|-|1666-2526|complete	blaTEM: TEM family class A beta-lactamase	gene
NF033098.1	bla_CblA	DLFM14_00694|H7_PEN_2|gene-1|+|110-1000|complete	bla_CblA: CblA family class A beta-lactamase	gene
NF012173.1	CMY2-MIR-ACT-EC	DLFM14_00696|H7_PEN_7|gene-3|+|876-2009|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF012154.0	tet_protect_Q	DLFM14_00702|H5_TET_1|gene-2|+|381-2393|complete	tet_protect_Q: tetracycline resistance ribosomal protection protein Tet(Q)	gene
NF033148.1	tet_protect_M_W	DLFM14_00708|H5_TET_19|gene-2|-|140-2089|complete	tet_protect_M_W: TetM/TetW/TetO/TetS family tetracycline resistance ribosomal protection protein	family
NF012173.1	CMY2-MIR-ACT-EC	DLFM14_00719|H1_AMP_7|gene-4|+|1471-2604|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF000007.1	16S_rRNA_Rmt_D	DLFM14_00781|H5_GEN_233|gene-2|-|520-1263|complete	16S_rRNA_Rmt_D: RmtD family 16S rRNA (guanine(1405)-N(7))-methyltransferase	variant
NF000113.1	16S_rRNA_Rmt_F	DLFM14_00801|H5_GEN_383|gene-4|-|546-1325|complete	16S_rRNA_Rmt_F: RmtF family 16S rRNA (guanine(1405)-N(7))-methyltransferase	variant
NF000491.1	chloram_CatA	DLFM14_00823|H7_CHL_3|gene-2|-|908-1531|complete	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000491.1	chloram_CatA	DLFM14_00830|H7_CHL_60|gene-2|-|945-1568|complete	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF033098.1	bla_CblA	DLFM14_00835|H5_CAZ_11|gene-2|+|865-1755|complete	bla_CblA: CblA family class A beta-lactamase	gene
NF033085.1	bla_class_C	DLFM14_00837|WC1_ATM_1|gene-2|+|513-1655|complete	bla_class_C: class C beta-lactamase	family
NF012173.1	CMY2-MIR-ACT-EC	DLFM14_00851|H5_AMP_22|gene-4|+|1383-2516|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF033098.1	bla_CblA	DLFM14_00865|H5_FEP_125|gene-4|-|2387-3277|complete	bla_CblA: CblA family class A beta-lactamase	gene
NF033085.1	bla_class_C	DLFM14_00885|WO1_CAZ_67|gene-2|+|519-1661|complete	bla_class_C: class C beta-lactamase	family
NF033098.1	bla_CblA	DLFM14_00890|H8_CAZ_36|gene-2|-|358-1248|complete	bla_CblA: CblA family class A beta-lactamase	gene
NF012099.1	SubclassA2	DLFM14_00899|CC1_AMX_1|gene-2|-|515-1420|complete	SubclassA2: class A beta-lactamase, subclass A2	family
NF012154.0	tet_protect_Q	DLFM14_00904|H8_TET_4|gene-2|-|1637-3649|complete	tet_protect_Q: tetracycline resistance ribosomal protection protein Tet(Q)	gene
NF012174.0	tet_MFS_A_B_C_D	DLFM14_00907|H8_TET_13|gene-3|-|1254-2453|complete	tet_MFS_A_B_C_D: Tet(A)/Tet(B)/Tet(C) family tetracycline efflux MFS transporter	variant
NF033148.1	tet_protect_M_W	DLFM14_00910|H8_TET_20|gene-2|+|854-2773|complete	tet_protect_M_W: TetM/TetW/TetO/TetS family tetracycline resistance ribosomal protection protein	family
NF033148.1	tet_protect_M_W	DLFM14_00916|H8_TET_36|gene-3|-|1811-3730|complete	tet_protect_M_W: TetM/TetW/TetO/TetS family tetracycline resistance ribosomal protection protein	family
NF033148.1	tet_protect_M_W	DLFM14_00917|H8_TET_37|gene-2|+|853-2772|complete	tet_protect_M_W: TetM/TetW/TetO/TetS family tetracycline resistance ribosomal protection protein	family
NF033103.1	bla_class_A	DLFM14_00922|H7_CAZ_7|gene-2|+|122-1018|complete	bla_class_A: class A beta-lactamase	family
NF012173.1	CMY2-MIR-ACT-EC	DLFM14_00923|H7_CAZ_9|gene-2|+|804-1949|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF000466.2	16S_rRNA_Rmt_gen	DLFM14_00929|WC1_GEN_19|gene-2|-|616-1368|complete	16S_rRNA_Rmt_gen: Rmt family 16S rRNA (guanine(1405)-N(7))-methyltransferase	family
NF012154.0	tet_protect_Q	DLFM14_00941|H7_TET_11|gene-2|+|47-2059|complete	tet_protect_Q: tetracycline resistance ribosomal protection protein Tet(Q)	gene
NF033103.1	bla_class_A	DLFM14_00954|H6_ATM_7|gene-3|-|1183-2139|complete	bla_class_A: class A beta-lactamase	family
NF012099.1	SubclassA2	DLFM14_00955|H6_ATM_18|gene-2|-|955-1860|complete	SubclassA2: class A beta-lactamase, subclass A2	family
NF033098.1	bla_CblA	DLFM14_00957|H6_ATM_20|gene-2|+|1741-2631|complete	bla_CblA: CblA family class A beta-lactamase	gene
NF000491.1	chloram_CatA	DLFM14_01024|H5_CHL_22|gene-2|-|814-1437|complete	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000491.1	chloram_CatA	DLFM14_01030|H5_CHL_31|gene-2|+|490-1113|complete	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000491.1	chloram_CatA	DLFM14_01035|CC1_CHL_291|gene-2|-|1083-1706|complete	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000531.2	blaTEM	DLFM14_01116|H2_PIP_3|gene-2|-|1599-2459|complete	blaTEM: TEM family class A beta-lactamase	gene
NF012173.1	CMY2-MIR-ACT-EC	DLFM14_01120|H3_AMX_3|gene-5|+|1963-3096|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF033100.1	bla_CfxA	DLFM14_01121|H3_AMX_4|gene-3|+|1343-2308|complete	bla_CfxA: CfxA family class A broad-spectrum beta-lactamase	gene
NF033098.1	bla_CblA	DLFM14_01129|H3_AMX_15|gene-1|-|76-966|complete	bla_CblA: CblA family class A beta-lactamase	gene
NF012173.1	CMY2-MIR-ACT-EC	DLFM14_01143|H6_AMP_6|gene-3|+|568-1701|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF012173.1	CMY2-MIR-ACT-EC	DLFM14_01153|H4_PEN_4|gene-2|+|307-1440|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF012173.1	CMY2-MIR-ACT-EC	DLFM10_00020|F10_TGC_3|gene-2|+|540-1682|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF033111.2	tet_monoox_X	DLFM10_00022|F10_TGC_5|gene-2|-|941-2107|complete	tet_monoox_X: tetracycline-inactivating monooxygenase Tet(X)	gene
NF012174.0	tet_MFS_A_B_C_D	DLFM10_00029|F10_TGC_17|gene-2|+|304-1503|complete	tet_MFS_A_B_C_D: Tet(A)/Tet(B)/Tet(C) family tetracycline efflux MFS transporter	variant
NF012173.1	CMY2-MIR-ACT-EC	DLFM10_00119|F21_FOX_5|gene-3|-|1269-2414|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF012173.1	CMY2-MIR-ACT-EC	DLFM10_00124|F21_FOX_14|gene-2|+|421-1581|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF012173.1	CMY2-MIR-ACT-EC	DLFM10_00125|F21_FOX_15|gene-4|+|2136-3296|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF012198.0	MarA_TF	DLFM10_00128|F21_FOX_22|gene-6|-|2637-3020|complete	MarA_TF: MDR efflux pump AcrAB transcriptional activator MarA	family
NF012144.2	ramA_TF	DLFM10_00129|F21_FOX_23|gene-2|+|1210-1551|complete	ramA_TF: RamA family antibiotic efflux transcriptional regulator	family
NF012173.1	CMY2-MIR-ACT-EC	DLFM10_00131|F21_FOX_29|gene-3|-|867-2012|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF012144.2	ramA_TF	DLFM10_00132|F21_FOX_31|gene-2|+|1182-1523|complete	ramA_TF: RamA family antibiotic efflux transcriptional regulator	family
NF012144.2	ramA_TF	DLFM10_00133|F21_FOX_32|gene-2|-|1131-1472|complete	ramA_TF: RamA family antibiotic efflux transcriptional regulator	family
NF012144.2	ramA_TF	DLFM10_00134|F21_FOX_35|gene-2|-|160-501|complete	ramA_TF: RamA family antibiotic efflux transcriptional regulator	family
NF012173.1	CMY2-MIR-ACT-EC	DLFM10_00138|F21_FOX_39|gene-4|-|970-2103|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF033080.0	AAC_3_II	DLFM10_00143|F2_GEN_3|gene-2|+|1006-1866|complete	AAC_3_II: AAC(3)-II family aminoglycoside N-acetyltransferase	variant
NF000498.2	APH_2pp_If_Ih	DLFM10_00164|F3_GEN_49|gene-4|+|1409-2302|complete	APH_2pp_If_Ih: APH(2'')-If/Ih family aminoglycoside O-phosphotransferase	variant
NF000420.1	penta_rpt_QnrB	DLFM10_00165|F3_GEN_50|gene-2|-|595-1239|complete	penta_rpt_QnrB: QnrB family quinolone resistance pentapeptide repeat protein	gene
NF012173.1	CMY2-MIR-ACT-EC	DLFM10_00196|F13_FOX_6|gene-2|-|605-1750|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF012173.1	CMY2-MIR-ACT-EC	DLFM10_00198|F13_FOX_9|gene-3|+|646-1779|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF012173.1	CMY2-MIR-ACT-EC	DLFM10_00209|F13_FOX_23|gene-2|+|695-1840|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF012198.0	MarA_TF	DLFM10_00214|F2_FOX_3|gene-3|-|638-1012|complete	MarA_TF: MDR efflux pump AcrAB transcriptional activator MarA	family
NF012144.2	ramA_TF	DLFM10_00217|F2_FOX_9|gene-4|+|1652-1993|complete	ramA_TF: RamA family antibiotic efflux transcriptional regulator	family
NF012198.0	MarA_TF	DLFM10_00219|F2_FOX_14|gene-2|+|219-599|complete	MarA_TF: MDR efflux pump AcrAB transcriptional activator MarA	family
NF012173.1	CMY2-MIR-ACT-EC	DLFM10_00221|F2_FOX_16|gene-3|-|1358-2503|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF012198.0	MarA_TF	DLFM10_00226|F2_FOX_23|gene-4|-|1788-2183|complete	MarA_TF: MDR efflux pump AcrAB transcriptional activator MarA	family
NF012144.2	ramA_TF	DLFM10_00241|F17_FOX_19|gene-2|+|512-853|complete	ramA_TF: RamA family antibiotic efflux transcriptional regulator	family
NF012173.1	CMY2-MIR-ACT-EC	DLFM10_00247|F17_FOX_32|gene-4|-|1526-2671|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF012144.2	ramA_TF	DLFM10_00248|F17_FOX_33|gene-2|+|355-696|complete	ramA_TF: RamA family antibiotic efflux transcriptional regulator	family
NF012173.1	CMY2-MIR-ACT-EC	DLFM10_00252|F17_FOX_41|gene-5|+|2165-3298|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF012173.1	CMY2-MIR-ACT-EC	DLFM10_00255|F17_FOX_48|gene-1|-|94-1239|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF012173.1	CMY2-MIR-ACT-EC	DLFM10_00260|F17_FOX_58|gene-3|-|853-1998|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF000328.2	blaSED	DLFM10_00268|F2_FEP_12|gene-3|-|1384-2268|complete	blaSED: SED family class A beta-lactamase	gene
NF033080.0	AAC_3_II	DLFM10_00269|F2_FEP_13|gene-2|-|561-1421|complete	AAC_3_II: AAC(3)-II family aminoglycoside N-acetyltransferase	variant
NF000015.3	APH_2pp_IIa	DLFM10_00281|F7_GEN_30|gene-3|+|2114-3013|complete	APH_2pp_IIa: aminoglycoside O-phosphotransferase APH(2'')-IIa	variant
NF012144.2	ramA_TF	DLFM10_00310|F8_FOX_12|gene-2|-|197-571|complete	ramA_TF: RamA family antibiotic efflux transcriptional regulator	variant
NF012173.1	CMY2-MIR-ACT-EC	DLFM10_00315|F8_FOX_23|gene-4|+|1210-2343|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF012173.1	CMY2-MIR-ACT-EC	DLFM10_00327|F18_FOX_7|gene-4|-|942-2087|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF012173.1	CMY2-MIR-ACT-EC	DLFM10_00330|F5_FOX_4|gene-5|-|1475-2608|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF012198.0	MarA_TF	DLFM10_00333|F5_FOX_8|gene-3|-|1061-1444|complete	MarA_TF: MDR efflux pump AcrAB transcriptional activator MarA	family
NF012173.1	CMY2-MIR-ACT-EC	DLFM10_00335|F5_FOX_12|gene-2|+|556-1701|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF000271.2	blaOXY	DLFM10_00339|F15_FEP_1|gene-2|+|260-1132|complete	blaOXY: OXY family class A extended-spectrum beta-lactamase	gene
NF033098.1	bla_CblA	DLFM10_00340|F15_FEP_3|gene-2|+|1579-2469|complete	bla_CblA: CblA family class A beta-lactamase	gene
NF012173.1	CMY2-MIR-ACT-EC	DLFM10_00346|F12_FOX_3|gene-3|+|553-1686|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF012144.2	ramA_TF	DLFM10_00353|F12_FOX_14|gene-3|-|1455-1796|complete	ramA_TF: RamA family antibiotic efflux transcriptional regulator	family
NF012173.1	CMY2-MIR-ACT-EC	DLFM10_00359|F12_FOX_24|gene-3|-|1287-2534|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF012173.1	CMY2-MIR-ACT-EC	DLFM10_00369|F1_FOX_3|gene-3|+|1113-2258|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF012173.1	CMY2-MIR-ACT-EC	DLFM10_00371|F1_FOX_6|gene-2|+|992-2137|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF012173.1	CMY2-MIR-ACT-EC	DLFM10_00372|F1_FOX_7|gene-6|-|1879-3012|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF012173.1	CMY2-MIR-ACT-EC	DLFM10_00434|F16_FEP_6|gene-2|+|333-1493|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF033098.1	bla_CblA	DLFM10_00435|F16_FEP_7|gene-2|+|1489-2379|complete	bla_CblA: CblA family class A beta-lactamase	gene
NF012099.1	SubclassA2	DLFM10_00436|F16_FEP_8|gene-2|-|685-1587|complete	SubclassA2: class A beta-lactamase, subclass A2	family
NF033098.1	bla_CblA	DLFM10_00440|F12_FEP_5|gene-4|-|2648-3538|complete	bla_CblA: CblA family class A beta-lactamase	gene
NF012099.1	SubclassA2	DLFM10_00444|F12_FEP_10|gene-2|-|976-1866|complete	SubclassA2: class A beta-lactamase, subclass A2	family
NF012173.1	CMY2-MIR-ACT-EC	DLFM10_00449|F19_FOX_4|gene-5|+|1751-2884|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF012099.1	SubclassA2	DLFM10_00463|F13_FEP_7|gene-3|+|2756-3490|complete	SubclassA2: class A beta-lactamase, subclass A2	family
NF033098.1	bla_CblA	DLFM10_00480|F10_FEP_23|gene-3|-|1107-1997|complete	bla_CblA: CblA family class A beta-lactamase	gene
NF012198.0	MarA_TF	DLFM10_00533|F6_FOX_4|gene-4|-|1737-2120|complete	MarA_TF: MDR efflux pump AcrAB transcriptional activator MarA	family
NF012173.1	CMY2-MIR-ACT-EC	DLFM10_00542|F6_FOX_16|gene-3|+|628-1761|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF033111.2	tet_monoox_X	DLFM10_00549|F22_TGC_1|gene-2|+|377-1543|complete	tet_monoox_X: tetracycline-inactivating monooxygenase Tet(X)	gene
NF012173.1	CMY2-MIR-ACT-EC	DLFM10_00555|F3_FOX_5|gene-1|+|192-1337|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF012144.2	ramA_TF	DLFM10_00569|F3_FOX_36|gene-3|+|1583-1924|complete	ramA_TF: RamA family antibiotic efflux transcriptional regulator	family
NF012173.1	CMY2-MIR-ACT-EC	DLFM10_00572|F3_FEP_1|gene-3|-|869-2014|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF000285.3	SHV	DLFM10_00577|F3_FEP_6|gene-2|-|696-1556|complete	SHV: SHV family class A beta-lactamase	gene
NF033111.2	tet_monoox_X	DLFM10_00592|F7_TGC_4|gene-2|-|884-2050|complete	tet_monoox_X: tetracycline-inactivating monooxygenase Tet(X)	gene
NF012173.1	CMY2-MIR-ACT-EC	DLFM10_00593|F7_FOX_1|gene-3|+|742-1875|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF012173.1	CMY2-MIR-ACT-EC	DLFM10_00597|F7_FOX_10|gene-1|-|223-1383|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF012173.1	CMY2-MIR-ACT-EC	DLFM10_00598|F7_FOX_12|gene-2|-|516-1661|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF033387.1	ANT_6_aadS	DLFM10_00602|F13_TGC_2|gene-4|+|1962-2825|complete	ANT_6_aadS: AadS family aminoglycoside 6-adenylyltransferase	variant
NF012144.2	ramA_TF	DLFM10_00605|F16_FOX_7|gene-3|-|1332-1673|complete	ramA_TF: RamA family antibiotic efflux transcriptional regulator	variant
NF012173.1	CMY2-MIR-ACT-EC	DLFM10_00609|F16_FOX_12|gene-2|-|277-1422|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF012198.0	MarA_TF	DLFM10_00617|F16_FOX_24|gene-2|+|88-462|complete	MarA_TF: MDR efflux pump AcrAB transcriptional activator MarA	family
NF012173.1	CMY2-MIR-ACT-EC	DLFM10_00626|F16_FOX_38|gene-4|+|953-2086|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF033103.1	bla_class_A	DLFM10_00628|F7_FEP_1|gene-2|-|936-1856|complete	bla_class_A: class A beta-lactamase	family
NF033103.1	bla_class_A	DLFM10_00629|F7_FEP_2|gene-2|-|989-1801|complete	bla_class_A: class A beta-lactamase	family
NF033098.1	bla_CblA	DLFM10_00630|F7_FEP_4|gene-2|+|416-1306|complete	bla_CblA: CblA family class A beta-lactamase	gene
NF012173.1	CMY2-MIR-ACT-EC	DLFM10_00648|F20_FOX_3|gene-2|-|458-1603|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF012173.1	CMY2-MIR-ACT-EC	DLFM10_00649|F20_FOX_4|gene-4|+|1149-2282|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF012144.2	ramA_TF	DLFM10_00755|F4_FOX_4|gene-4|-|768-1109|complete	ramA_TF: RamA family antibiotic efflux transcriptional regulator	family
NF012198.0	MarA_TF	DLFM10_00759|F4_FOX_8|gene-3|+|1069-1443|complete	MarA_TF: MDR efflux pump AcrAB transcriptional activator MarA	family
NF028537.1	P_eth_NH2_trans	DLFM10_00777|F20_CST_4|gene-2|-|803-2437|complete	P_eth_NH2_trans: phosphoethanolamine--lipid A transferase	family
NF012173.1	CMY2-MIR-ACT-EC	DLFM10_00782|F10_FOX_3|gene-3|+|1316-2461|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF012144.2	ramA_TF	DLFM10_00787|F10_FOX_12|gene-3|-|1303-1644|complete	ramA_TF: RamA family antibiotic efflux transcriptional regulator	family
NF012198.0	MarA_TF	DLFM10_00792|F22_FOX_13|gene-3|-|1283-1666|complete	MarA_TF: MDR efflux pump AcrAB transcriptional activator MarA	family
NF000271.2	blaOXY	DLFM10_00795|F4_FEP_7|gene-1|+|26-898|complete	blaOXY: OXY family class A extended-spectrum beta-lactamase	gene
NF000423.2	blaSRT	DLFM10_00797|F4_FEP_11|gene-2|-|163-1299|complete	blaSRT: SRT/SST family class C beta-lactamase	gene
NF033103.1	bla_class_A	DLFM10_00801|F4_FEP_15|gene-2|-|359-1279|complete	bla_class_A: class A beta-lactamase	family
NF000420.1	penta_rpt_QnrB	DLFM10_00867|F7_CIP_81|gene-2|+|338-982|complete	penta_rpt_QnrB: QnrB family quinolone resistance pentapeptide repeat protein	gene
NF033098.1	bla_CblA	DLFM10_00900|F6_FEP_67|gene-5|-|2756-3646|complete	bla_CblA: CblA family class A beta-lactamase	gene
NF012173.1	CMY2-MIR-ACT-EC	DLFM10_00923|F9_FOX_4|gene-7|-|2419-3552|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF012198.0	MarA_TF	DLFM10_00924|F9_FOX_5|gene-2|+|347-721|complete	MarA_TF: MDR efflux pump AcrAB transcriptional activator MarA	family
NF012173.1	CMY2-MIR-ACT-EC	DLFM10_00927|F9_FOX_9|gene-2|-|559-1704|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF012173.1	CMY2-MIR-ACT-EC	DLFM10_01012|F15_FOX_5|gene-2|-|659-1804|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF012198.0	MarA_TF	DLFM10_01014|F15_FOX_9|gene-3|-|1051-1431|complete	MarA_TF: MDR efflux pump AcrAB transcriptional activator MarA	family
NF012173.1	CMY2-MIR-ACT-EC	DLFM10_01019|F15_FOX_21|gene-3|-|1143-2288|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF000448.2	blaACI	DLFM10_01030|F14_FEP_2|gene-2|+|828-1682|complete	blaACI: ACI family class A beta-lactamase	gene
NF033098.1	bla_CblA	DLFM10_01044|F9_FEP_5|gene-4|-|2526-3416|complete	bla_CblA: CblA family class A beta-lactamase	gene
NF012198.0	MarA_TF	DLFM10_01161|F14_FOX_1|gene-2|+|525-908|complete	MarA_TF: MDR efflux pump AcrAB transcriptional activator MarA	family
NF012173.1	CMY2-MIR-ACT-EC	DLFM10_01165|F14_FOX_8|gene-5|-|2411-3556|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF012144.2	ramA_TF	DLFM10_01168|F14_FOX_13|gene-4|-|814-1155|complete	ramA_TF: RamA family antibiotic efflux transcriptional regulator	family
NF033085.1	bla_class_C	DLFM10_01169|F14_FOX_14|gene-2|+|492-1592|complete	bla_class_C: class C beta-lactamase	family
NF012173.1	CMY2-MIR-ACT-EC	DLFM10_01175|F14_FOX_20|gene-5|-|1445-2578|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF033098.1	bla_CblA	DLFM10_01212|F9_PIP_6|gene-4|-|2701-3591|complete	bla_CblA: CblA family class A beta-lactamase	gene
NF012173.1	CMY2-MIR-ACT-EC	DLFM10_01213|F9_PIP_8|gene-2|-|565-1698|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF033103.1	bla_class_A	DLFM10_01220|F9_PIP_28|gene-1|-|549-1469|complete	bla_class_A: class A beta-lactamase	family
NF012173.1	CMY2-MIR-ACT-EC	DLFM10_01277|F2_AMX_11|gene-6|-|2262-3395|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF012173.1	CMY2-MIR-ACT-EC	DLFM10_01349|F20_AMP_12|gene-3|-|830-1975|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF012173.1	CMY2-MIR-ACT-EC	DLFM10_01351|F20_AMP_15|gene-7|-|2352-3485|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF033085.1	bla_class_C	DLFM10_01363|F1_PIP_7|gene-6|-|1931-2989|complete	bla_class_C: class C beta-lactamase	family
NF012198.0	MarA_TF	DLFM10_01372|F21_CHL_6|gene-3|+|1182-1565|complete	MarA_TF: MDR efflux pump AcrAB transcriptional activator MarA	family
